fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,0,0,0,0
2020-04-09,4,0,0,0
2020-04-10,5,0,0,0
2020-04-11,5,0,0,0
2020-04-12,4,0,1,1
2020-04-13,4,0,1,1
2020-04-14,4,0,1,1
2020-04-15,3,0,1,1
2020-04-16,4,0,0,0
2020-04-17,5,0,0,0
2020-04-18,4,0,0,0
2020-04-19,4,0,0,0
2020-04-20,4,0,0,0
2020-04-21,1,0,0,0
2020-04-22,3,0,0,0
2020-04-23,3,0,0,0
2020-04-24,3,0,0,0
2020-04-25,5,0,0,0
2020-04-26,4,0,0,0
2020-04-27,4,0,0,0
2020-04-28,3,0,0,0
2020-04-29,3,0,0,0
2020-04-30,4,0,0,0
2020-05-01,2,0,0,0
2020-05-02,2,0,0,0
2020-05-03,3,0,0,0
2020-05-04,3,0,0,0
2020-05-05,1,0,0,0
2020-05-06,0,1,0,1
2020-05-07,3,1,0,1
2020-05-08,3,1,0,1
2020-05-09,4,1,0,1
2020-05-10,3,0,0,0
2020-05-11,5,1,0,1
2020-05-12,6,1,0,1
2020-05-13,6,1,0,1
2020-05-14,6,2,0,2
2020-05-15,5,2,0,2
2020-05-16,6,2,0,2
2020-05-17,6,2,0,2
2020-05-18,5,2,0,2
2020-05-19,6,2,0,2
2020-05-20,5,3,0,3
2020-05-21,6,3,0,3
2020-05-22,4,3,0,3
2020-05-23,4,3,0,3
2020-05-24,4,2,0,2
2020-05-25,2,1,0,1
2020-05-26,2,1,0,1
2020-05-27,2,1,0,1
2020-05-28,2,1,0,1
2020-05-29,3,1,0,1
2020-05-30,3,1,0,1
2020-05-31,3,1,0,1
2020-06-01,3,1,0,1
2020-06-02,2,1,0,1
2020-06-03,2,2,0,2
2020-06-04,3,2,0,2
2020-06-05,2,2,0,2
2020-06-06,4,2,0,2
2020-06-07,2,1,0,1
2020-06-08,5,2,0,2
2020-06-09,5,1,0,1
2020-06-10,6,1,0,1
2020-06-11,4,1,0,1
2020-06-12,4,1,0,1
2020-06-13,4,2,0,2
2020-06-14,8,1,0,1
2020-06-15,6,3,0,3
2020-06-16,9,3,0,3
2020-06-17,10,3,0,3
2020-06-18,13,4,0,4
2020-06-19,12,4,0,4
2020-06-20,11,4,0,4
2020-06-21,10,3,0,3
2020-06-22,11,2,0,2
2020-06-23,15,2,0,2
2020-06-24,10,3,0,3
2020-06-25,9,3,0,3
2020-06-26,10,2,0,2
2020-06-27,9,2,0,2
2020-06-28,12,1,0,1
2020-06-29,14,1,0,1
2020-06-30,15,3,0,3
2020-07-01,14,0,2,2
2020-07-02,18,1,0,1
2020-07-03,18,0,0,0
2020-07-04,22,0,0,0
2020-07-05,24,1,0,1
2020-07-06,23,0,1,1
2020-07-07,21,2,0,2
2020-07-08,21,4,0,4
2020-07-09,16,5,0,5
2020-07-10,14,5,0,5
2020-07-11,10,3,0,3
2020-07-12,10,7,0,7
2020-07-13,14,7,0,7
2020-07-14,10,6,0,6
2020-07-15,11,6,0,6
2020-07-16,15,5,0,5
2020-07-17,20,4,0,4
2020-07-18,15,5,0,5
2020-07-19,21,4,0,4
2020-07-20,23,3,0,3
2020-07-21,21,2,0,2
2020-07-22,24,3,0,3
2020-07-23,23,3,0,3
2020-07-24,15,0,0,0
2020-07-25,23,3,0,3
2020-07-26,24,3,0,3
2020-07-27,19,1,0,1
2020-07-28,19,3,0,3
2020-07-29,21,3,0,3
2020-07-30,22,3,0,3
2020-07-31,21,3,0,3
2020-08-01,22,2,0,2
2020-08-02,23,2,0,2
2020-08-03,18,1,0,1
2020-08-04,15,1,0,1
2020-08-05,18,1,0,1
2020-08-06,16,2,0,2
2020-08-07,14,2,0,2
2020-08-08,13,2,0,2
2020-08-09,17,2,0,2
2020-08-10,18,2,0,2
2020-08-11,15,1,0,1
2020-08-12,20,3,0,3
2020-08-13,24,3,0,3
2020-08-14,26,4,0,4
2020-08-15,21,4,0,4
2020-08-16,22,3,0,3
2020-08-17,25,2,0,2
2020-08-18,22,3,0,3
2020-08-19,19,3,0,3
2020-08-20,13,2,0,2
2020-08-21,15,3,0,3
2020-08-22,17,2,0,2
2020-08-23,18,2,0,2
2020-08-24,17,2,0,2
2020-08-25,16,0,0,0
2020-08-26,22,0,0,0
2020-08-27,17,1,0,1
2020-08-28,16,1,0,1
2020-08-29,13,2,0,2
2020-08-30,15,2,0,2
2020-08-31,15,2,0,2
2020-09-01,13,1,0,1
2020-09-02,13,3,0,3
2020-09-03,15,3,0,3
2020-09-04,15,3,0,3
2020-09-05,14,3,0,3
2020-09-06,14,3,0,3
2020-09-07,19,3,0,3
2020-09-08,17,3,0,3
2020-09-09,18,5,0,5
2020-09-10,19,3,0,3
2020-09-11,19,3,0,3
2020-09-12,15,4,0,4
2020-09-13,16,3,0,3
2020-09-14,13,5,0,5
2020-09-15,10,4,0,4
2020-09-16,11,4,0,4
2020-09-17,10,4,0,4
2020-09-18,13,2,0,2
2020-09-19,15,2,0,2
2020-09-20,13,3,0,3
2020-09-21,16,1,0,1
2020-09-22,14,1,0,1
2020-09-23,15,1,0,1
2020-09-24,13,3,0,3
2020-09-25,13,3,0,3
2020-09-26,12,3,0,3
2020-09-27,13,2,0,2
2020-09-28,15,1,0,1
2020-09-29,17,1,0,1
2020-09-30,12,1,0,1
2020-10-01,12,1,0,1
2020-10-02,10,1,0,1
2020-10-03,9,1,0,1
2020-10-04,9,1,0,1
2020-10-05,9,1,0,1
2020-10-06,9,2,0,2
2020-10-07,7,2,0,2
2020-10-08,7,2,0,2
2020-10-09,8,1,0,1
2020-10-10,7,1,0,1
2020-10-11,7,1,0,1
2020-10-12,8,1,0,1
2020-10-13,7,1,0,1
2020-10-14,4,1,0,1
2020-10-15,6,1,0,1
2020-10-16,6,2,0,2
2020-10-17,7,2,0,2
2020-10-18,5,2,0,2
2020-10-19,5,2,0,2
2020-10-20,5,2,0,2
2020-10-21,6,2,0,2
2020-10-22,7,2,0,2
2020-10-23,6,1,0,1
2020-10-24,7,1,0,1
2020-10-25,5,1,0,1
2020-10-26,7,1,0,1
2020-10-27,9,2,0,2
2020-10-28,8,2,0,2
2020-10-29,12,3,0,3
2020-10-30,12,3,0,3
2020-10-31,11,3,0,3
2020-11-01,13,3,0,3
2020-11-02,13,3,0,3
2020-11-03,10,0,0,0
2020-11-04,15,3,0,3
2020-11-05,12,2,0,2
2020-11-06,8,3,0,3
2020-11-07,9,3,0,3
2020-11-08,12,3,0,3
2020-11-09,9,4,0,4
2020-11-10,13,3,0,3
2020-11-11,16,2,0,2
2020-11-12,21,2,0,2
2020-11-13,23,2,0,2
2020-11-14,19,3,0,3
2020-11-15,15,3,0,3
2020-11-16,13,3,0,3
2020-11-17,13,2,0,2
2020-11-18,17,3,0,3
2020-11-19,12,3,0,3
2020-11-20,8,3,0,3
2020-11-21,8,4,0,4
2020-11-22,7,6,0,6
2020-11-23,11,8,0,8
2020-11-24,16,8,0,8
2020-11-25,13,9,0,9
2020-11-26,9,8,0,8
2020-11-27,8,7,0,7
2020-11-28,10,7,0,7
2020-11-29,5,7,0,7
2020-11-30,7,9,0,9
2020-12-01,11,6,0,6
2020-12-02,7,6,0,6
2020-12-03,4,6,0,6
2020-12-04,4,5,0,5
2020-12-05,6,4,0,4
2020-12-06,9,3,0,3
2020-12-07,8,3,0,3
2020-12-08,9,3,0,3
2020-12-09,17,2,0,2
2020-12-10,17,1,0,1
2020-12-11,16,3,0,3
2020-12-12,16,4,0,4
2020-12-13,13,5,0,5
2020-12-14,12,5,0,5
2020-12-15,16,5,0,5
2020-12-16,14,6,0,6
2020-12-17,15,6,0,6
2020-12-18,16,6,0,6
2020-12-19,12,6,0,6
2020-12-20,15,6,0,6
2020-12-21,18,7,0,7
2020-12-22,24,6,0,6
2020-12-23,10,3,0,3
2020-12-24,14,6,0,6
2020-12-25,16,6,0,6
2020-12-26,13,6,0,6
2020-12-27,18,4,0,4
2020-12-28,22,3,0,3
2020-12-29,21,4,0,4
2020-12-30,19,5,0,5
2020-12-31,26,5,0,5
2021-01-01,27,6,0,6
2021-01-02,31,7,0,7
2021-01-03,29,5,0,5
2021-01-04,36,3,0,3
2021-01-05,32,5,0,5
2021-01-06,25,6,0,6
2021-01-07,27,7,0,7
2021-01-08,30,7,0,7
2021-01-09,45,7,0,7
2021-01-10,41,6,0,6
2021-01-11,44,7,0,7
2021-01-12,47,6,0,6
2021-01-13,40,8,0,8
2021-01-14,38,9,0,9
2021-01-15,53,7,0,7
2021-01-16,55,6,0,6
2021-01-17,60,5,0,5
2021-01-18,59,9,0,9
2021-01-19,51,9,0,9
2021-01-20,45,9,0,9
2021-01-21,41,10,0,10
2021-01-22,46,9,0,9
2021-01-23,51,8,0,8
2021-01-24,54,5,0,5
2021-01-25,55,7,0,7
2021-01-26,54,9,0,9
2021-01-27,51,9,0,9
2021-01-28,49,10,0,10
2021-01-29,45,9,0,9
2021-01-30,50,7,0,7
2021-01-31,44,8,0,8
2021-02-01,49,8,0,8
2021-02-02,46,6,0,6
2021-02-03,47,4,0,4
2021-02-04,43,5,0,5
2021-02-05,46,5,0,5
2021-02-06,42,4,0,4
2021-02-07,43,2,0,2
2021-02-08,43,6,0,6
2021-02-09,36,5,0,5
2021-02-10,26,7,0,7
2021-02-11,25,8,0,8
2021-02-12,22,8,0,8
