fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,1,0,0,0
2020-04-09,1,0,0,0
2020-04-10,7,0,0,0
2020-04-11,2,0,0,0
2020-04-12,9,0,0,0
2020-04-13,10,0,0,0
2020-04-14,9,0,0,0
2020-04-15,9,0,1,1
2020-04-16,9,1,2,3
2020-04-17,7,1,2,3
2020-04-18,7,1,2,3
2020-04-19,1,1,0,1
2020-04-20,10,0,3,3
2020-04-21,14,0,3,3
2020-04-22,8,1,3,4
2020-04-23,8,-1,4,3
2020-04-24,9,-1,3,2
2020-04-25,6,0,3,3
2020-04-26,5,0,2,2
2020-04-27,8,0,2,2
2020-04-28,10,-1,2,1
2020-04-29,12,-1,4,3
2020-04-30,16,-1,4,3
2020-05-01,19,0,3,3
2020-05-02,19,0,2,2
2020-05-03,17,0,3,3
2020-05-04,16,0,2,2
2020-05-05,18,1,2,3
2020-05-06,16,0,1,1
2020-05-07,16,-1,3,2
2020-05-08,16,-1,4,3
2020-05-09,17,-1,3,2
2020-05-10,18,0,2,2
2020-05-11,20,0,4,4
2020-05-12,23,1,4,5
2020-05-13,27,-2,5,3
2020-05-14,20,0,4,4
2020-05-15,26,-1,4,3
2020-05-16,9,0,0,0
2020-05-17,10,2,0,2
2020-05-18,32,-1,6,5
2020-05-19,29,0,6,6
2020-05-20,29,2,6,8
2020-05-21,29,3,7,10
2020-05-22,37,2,6,8
2020-05-23,35,2,5,7
2020-05-24,35,3,5,8
2020-05-25,36,4,5,9
2020-05-26,37,4,7,11
2020-05-27,37,3,6,9
2020-05-28,40,4,6,10
2020-05-29,14,5,0,5
2020-05-30,41,6,5,11
2020-05-31,40,4,6,10
2020-06-01,45,5,6,11
2020-06-02,45,4,6,10
2020-06-03,44,6,6,12
2020-06-04,37,2,8,10
2020-06-05,34,5,6,11
2020-06-06,34,5,6,11
2020-06-07,36,4,6,10
2020-06-08,41,-9,19,10
2020-06-09,39,6,5,11
2020-06-10,37,5,4,9
2020-06-11,38,4,5,9
2020-06-12,35,1,6,7
2020-06-13,37,2,6,8
2020-06-14,37,3,6,9
2020-06-15,40,4,6,10
2020-06-16,37,7,5,12
2020-06-17,45,5,6,11
2020-06-18,42,3,5,8
2020-06-19,42,3,4,7
2020-06-20,41,4,4,8
2020-06-21,41,5,6,11
2020-06-22,39,6,6,12
2020-06-23,41,3,6,9
2020-06-24,41,4,6,10
2020-06-25,40,8,6,14
2020-06-26,41,10,6,16
2020-06-27,43,-11,29,18
2020-06-28,40,14,6,20
2020-06-29,37,10,6,16
2020-06-30,36,9,6,15
2020-07-01,38,9,6,15
2020-07-02,37,9,6,15
2020-07-03,41,12,6,18
2020-07-04,46,11,5,16
2020-07-05,49,9,4,13
2020-07-06,43,7,5,12
2020-07-07,21,6,0,6
2020-07-08,37,8,2,10
2020-07-09,39,-9,17,8
2020-07-10,42,2,9,11
2020-07-11,35,7,8,15
2020-07-12,36,5,10,15
2020-07-13,33,5,9,14
2020-07-14,41,6,7,13
2020-07-15,38,7,7,14
2020-07-16,45,3,9,12
2020-07-17,46,4,10,14
2020-07-18,47,3,8,11
2020-07-19,46,3,8,11
2020-07-20,35,1,6,7
2020-07-21,36,1,8,9
2020-07-22,34,2,7,9
2020-07-23,38,0,9,9
2020-07-24,34,-7,18,11
2020-07-25,39,-1,9,8
2020-07-26,48,-8,14,6
2020-07-27,45,-4,13,9
2020-07-28,39,-3,13,10
2020-07-29,37,-13,21,8
2020-07-30,29,-6,17,11
2020-07-31,35,-6,18,12
2020-08-01,36,-4,13,9
2020-08-02,37,-5,13,8
2020-08-03,42,-7,15,8
2020-08-04,44,-7,15,8
2020-08-05,45,-8,17,9
2020-08-06,41,-9,18,9
2020-08-07,44,-9,18,9
2020-08-08,39,-7,15,8
2020-08-09,40,-10,17,7
2020-08-10,46,-12,19,7
2020-08-11,43,-12,18,6
2020-08-12,46,-11,18,7
2020-08-13,43,-9,18,9
2020-08-14,45,-10,17,7
2020-08-15,39,-7,18,11
2020-08-16,48,-10,15,5
2020-08-17,50,-9,14,5
2020-08-18,45,-4,10,6
2020-08-19,48,-4,10,6
2020-08-20,48,-7,11,4
2020-08-21,43,-7,10,3
2020-08-22,35,-3,7,4
2020-08-23,36,-2,5,3
2020-08-24,30,-1,7,6
2020-08-25,29,0,7,7
2020-08-26,27,-1,7,6
2020-08-27,34,0,7,7
2020-08-28,31,3,8,11
2020-08-29,34,2,8,10
2020-08-30,36,1,9,10
2020-08-31,38,0,9,9
2020-09-01,35,3,8,11
2020-09-02,42,2,8,10
2020-09-03,43,2,7,9
2020-09-04,40,0,7,7
2020-09-05,42,-1,8,7
2020-09-06,37,2,9,11
2020-09-07,37,5,8,13
2020-09-08,35,6,6,12
2020-09-09,38,7,8,15
2020-09-10,38,6,10,16
2020-09-11,36,7,9,16
2020-09-12,40,7,4,11
2020-09-13,44,4,11,15
2020-09-14,45,7,4,11
2020-09-15,41,1,12,13
2020-09-16,41,0,11,11
2020-09-17,43,-4,14,10
2020-09-18,42,-2,15,13
2020-09-19,46,-5,16,11
2020-09-20,48,-7,18,11
2020-09-21,55,-9,18,9
2020-09-22,52,-7,15,8
2020-09-23,48,-7,14,7
2020-09-24,41,2,6,8
2020-09-25,45,-5,13,8
2020-09-26,48,-6,13,7
2020-09-27,49,-6,13,7
2020-09-28,41,-4,11,7
2020-09-29,45,-6,13,7
2020-09-30,47,-6,12,6
2020-10-01,43,-4,12,8
2020-10-02,36,-1,11,10
2020-10-03,37,-2,10,8
2020-10-04,30,1,6,7
2020-10-05,36,-5,12,7
2020-10-06,39,-6,11,5
2020-10-07,38,-5,10,5
2020-10-08,37,-3,11,8
2020-10-09,35,-2,9,7
2020-10-10,33,-1,8,7
2020-10-11,28,-1,9,8
2020-10-12,32,-1,9,8
2020-10-13,32,-5,11,6
2020-10-14,30,-4,10,6
2020-10-15,34,-6,10,4
2020-10-16,35,-6,11,5
2020-10-17,31,-4,8,4
2020-10-18,35,-4,8,4
2020-10-19,30,-3,10,7
2020-10-20,30,-3,9,6
2020-10-21,25,-3,9,6
2020-10-22,19,-1,8,7
2020-10-23,13,-1,8,7
2020-10-24,14,1,4,5
2020-10-25,17,2,3,5
2020-10-26,19,2,3,5
2020-10-27,22,-1,4,3
2020-10-28,21,1,5,6
2020-10-29,22,2,5,7
2020-10-30,21,2,6,8
2020-10-31,25,0,6,6
2020-11-01,24,3,6,9
2020-11-02,22,3,6,9
2020-11-03,27,2,6,8
2020-11-04,25,2,5,7
2020-11-05,24,2,4,6
2020-11-06,27,1,4,5
2020-11-07,22,1,5,6
2020-11-08,23,1,4,5
2020-11-09,25,0,5,5
2020-11-10,28,-1,4,3
2020-11-11,26,-1,4,3
2020-11-12,28,-2,6,4
2020-11-13,22,1,4,5
2020-11-14,22,2,4,6
2020-11-15,25,1,4,5
2020-11-16,22,2,3,5
2020-11-17,24,1,4,5
2020-11-18,23,0,4,4
2020-11-19,25,0,4,4
2020-11-20,26,2,3,5
2020-11-21,17,2,2,4
2020-11-22,21,4,2,6
2020-11-23,17,3,4,7
2020-11-24,19,2,4,6
2020-11-25,13,2,3,5
2020-11-26,16,-2,5,3
2020-11-27,12,1,2,3
2020-11-28,11,3,2,5
2020-11-29,11,3,2,5
2020-11-30,11,3,2,5
2020-12-01,11,3,2,5
2020-12-02,11,4,2,6
2020-12-03,15,2,1,3
2020-12-04,13,3,1,4
2020-12-05,16,1,2,3
2020-12-06,20,1,1,2
2020-12-07,22,0,3,3
2020-12-08,22,1,4,5
2020-12-09,20,2,3,5
2020-12-10,20,2,3,5
2020-12-11,13,2,4,6
2020-12-12,21,1,3,4
2020-12-13,15,1,3,4
2020-12-14,24,0,4,4
2020-12-15,24,0,4,4
2020-12-16,26,1,3,4
2020-12-17,25,1,4,5
2020-12-18,21,-6,10,4
2020-12-19,18,1,5,6
2020-12-20,24,1,5,6
2020-12-21,22,4,3,7
2020-12-22,23,2,4,6
2020-12-23,19,2,3,5
2020-12-24,20,3,3,6
2020-12-25,18,2,4,6
2020-12-26,23,2,5,7
2020-12-27,27,2,5,7
2020-12-28,20,2,4,6
2020-12-29,22,2,4,6
2020-12-30,23,2,5,7
2020-12-31,25,4,3,7
2021-01-01,22,4,3,7
2021-01-02,25,3,3,6
2021-01-03,28,3,5,8
2021-01-04,31,3,6,9
2021-01-05,29,2,5,7
2021-01-06,36,1,5,6
2021-01-07,31,2,4,6
2021-01-08,35,2,4,6
2021-01-09,40,3,5,8
2021-01-10,46,2,6,8
2021-01-11,45,2,6,8
2021-01-12,42,5,6,11
2021-01-13,47,6,6,12
2021-01-14,49,6,6,12
2021-01-15,50,5,6,11
2021-01-16,47,7,6,13
2021-01-17,56,5,6,11
2021-01-18,52,6,6,12
2021-01-19,54,6,6,12
2021-01-20,55,7,6,13
2021-01-21,57,2,8,10
2021-01-22,56,8,7,15
2021-01-23,56,6,9,15
2021-01-24,63,3,10,13
2021-01-25,64,4,9,13
2021-01-26,61,3,11,14
2021-01-27,52,9,8,17
2021-01-28,52,5,9,14
2021-01-29,51,4,8,12
2021-01-30,54,4,11,15
2021-01-31,51,3,9,12
2021-02-01,50,-2,12,10
2021-02-02,51,1,13,14
2021-02-03,56,0,13,13
2021-02-04,55,5,13,18
2021-02-05,56,4,12,16
2021-02-06,59,4,12,16
