fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,1,0,0,0
2020-04-09,1,0,0,0
2020-04-10,2,0,0,0
2020-04-11,1,0,0,0
2020-04-12,0,0,0,0
2020-04-13,0,0,0,0
2020-04-14,3,0,0,0
2020-04-15,2,1,0,1
2020-04-16,1,1,0,1
2020-04-17,1,0,0,0
2020-04-18,3,0,0,0
2020-04-19,3,0,0,0
2020-04-20,4,0,0,0
2020-04-21,5,0,0,0
2020-04-22,4,1,0,1
2020-04-23,5,0,0,0
2020-04-24,6,0,0,0
2020-04-25,5,0,0,0
2020-04-26,5,1,0,1
2020-04-27,4,0,0,0
2020-04-28,2,1,0,1
2020-04-29,0,1,0,1
2020-04-30,1,1,0,1
2020-05-01,1,1,0,1
2020-05-02,2,0,0,0
2020-05-03,4,0,0,0
2020-05-04,4,0,0,0
2020-05-05,3,1,0,1
2020-05-06,3,1,0,1
2020-05-07,3,2,0,2
2020-05-08,2,1,0,1
2020-05-09,3,1,0,1
2020-05-10,5,1,0,1
2020-05-11,5,1,0,1
2020-05-12,6,1,0,1
2020-05-13,5,0,0,0
2020-05-14,10,0,0,0
2020-05-15,13,0,0,0
2020-05-16,13,1,0,1
2020-05-17,13,1,0,1
2020-05-18,17,1,0,1
2020-05-19,15,2,0,2
2020-05-20,19,1,0,1
2020-05-21,16,2,0,2
2020-05-22,17,1,0,1
2020-05-23,15,2,0,2
2020-05-24,12,3,0,3
2020-05-25,16,4,0,4
2020-05-26,13,2,0,2
2020-05-27,13,1,0,1
2020-05-28,13,1,0,1
2020-05-29,13,1,0,1
2020-05-30,12,1,0,1
2020-05-31,10,2,0,2
2020-06-01,16,1,0,1
2020-06-02,18,1,0,1
2020-06-03,11,2,0,2
2020-06-04,10,1,0,1
2020-06-05,9,2,0,2
2020-06-06,12,2,0,2
2020-06-07,7,5,0,5
2020-06-08,11,5,0,5
2020-06-09,12,5,0,5
2020-06-10,15,3,0,3
2020-06-11,15,4,0,4
2020-06-12,14,4,0,4
2020-06-13,16,2,0,2
2020-06-14,16,2,0,2
2020-06-15,18,3,0,3
2020-06-16,16,2,0,2
2020-06-17,12,2,1,3
2020-06-18,19,2,1,3
2020-06-19,15,4,1,5
2020-06-20,15,3,1,4
2020-06-21,13,3,1,4
2020-06-22,20,3,1,4
2020-06-23,29,3,2,5
2020-06-24,28,3,2,5
2020-06-25,26,6,2,8
2020-06-26,24,6,3,9
2020-06-27,24,4,3,7
2020-06-28,19,10,4,14
2020-06-29,26,4,4,8
2020-06-30,22,4,4,8
2020-07-01,23,3,5,8
2020-07-02,20,5,5,10
2020-07-03,22,5,5,10
2020-07-04,21,5,6,11
2020-07-05,26,5,6,11
2020-07-06,30,7,3,10
2020-07-07,31,9,4,13
2020-07-08,39,6,5,11
2020-07-09,29,8,4,12
2020-07-10,23,11,4,15
2020-07-11,29,11,5,16
2020-07-12,36,7,5,12
2020-07-13,37,11,3,14
2020-07-14,36,10,4,14
2020-07-15,37,8,4,12
2020-07-16,40,8,3,11
2020-07-17,34,11,4,15
2020-07-18,30,15,4,19
2020-07-19,32,19,5,24
2020-07-20,48,15,6,21
2020-07-21,52,16,4,20
2020-07-22,52,18,4,22
2020-07-23,53,18,4,22
2020-07-24,55,19,4,23
2020-07-25,53,19,4,23
2020-07-26,62,18,4,22
2020-07-27,61,19,4,23
2020-07-28,64,23,4,27
2020-07-29,65,21,4,25
2020-07-30,63,22,4,26
2020-07-31,64,22,3,25
2020-08-01,50,25,4,29
2020-08-02,53,25,6,31
2020-08-03,52,27,10,37
2020-08-04,53,27,6,33
2020-08-05,61,29,6,35
2020-08-06,58,29,6,35
2020-08-07,67,27,5,32
2020-08-08,71,35,5,40
2020-08-09,57,33,6,39
2020-08-10,63,32,4,36
2020-08-11,70,32,4,36
2020-08-12,75,25,2,27
2020-08-13,53,20,6,26
2020-08-14,64,18,6,24
2020-08-15,57,24,6,30
2020-08-16,58,21,6,27
2020-08-17,67,26,6,32
2020-08-18,65,27,6,33
2020-08-19,63,29,6,35
2020-08-20,64,30,6,36
2020-08-21,66,37,7,44
2020-08-22,77,35,8,43
2020-08-23,69,36,8,44
2020-08-24,88,25,8,33
2020-08-25,85,24,8,32
2020-08-26,58,25,6,31
2020-08-27,74,29,9,38
2020-08-28,68,30,9,39
2020-08-29,55,30,9,39
2020-08-30,48,33,6,39
2020-08-31,76,30,9,39
2020-09-01,70,32,7,39
2020-09-02,72,35,3,38
2020-09-03,65,33,3,36
2020-09-04,68,32,3,35
2020-09-05,57,35,2,37
2020-09-06,92,13,2,15
2020-09-07,94,13,2,15
2020-09-08,94,13,3,16
2020-09-09,83,24,4,28
2020-09-10,78,23,3,26
2020-09-11,73,24,2,26
2020-09-12,61,23,2,25
2020-09-13,66,21,2,23
2020-09-14,59,20,2,22
2020-09-15,57,22,3,25
2020-09-16,60,21,3,24
2020-09-17,60,14,3,17
2020-09-18,50,16,3,19
2020-09-19,58,18,3,21
2020-09-20,63,17,3,20
2020-09-21,63,25,3,28
2020-09-22,43,26,3,29
2020-09-23,43,25,3,28
2020-09-24,45,28,3,31
2020-09-25,48,26,3,29
2020-09-26,45,29,3,32
2020-09-27,54,30,4,34
2020-09-28,52,29,3,32
2020-09-29,45,30,3,33
2020-09-30,49,30,4,34
2020-10-01,48,26,4,30
2020-10-02,50,25,4,29
2020-10-03,37,34,4,38
2020-10-04,43,30,4,34
2020-10-05,49,27,3,30
2020-10-06,51,21,4,25
2020-10-07,51,21,4,25
2020-10-08,55,23,4,27
2020-10-09,44,21,3,24
2020-10-10,44,22,3,25
2020-10-11,46,24,3,27
2020-10-12,41,28,3,31
2020-10-13,38,32,3,35
2020-10-14,46,29,5,34
2020-10-15,41,32,4,36
2020-10-16,50,35,4,39
2020-10-17,53,29,4,33
2020-10-18,45,30,3,33
2020-10-19,51,30,4,34
2020-10-20,39,25,6,31
2020-10-21,53,20,7,27
2020-10-22,52,21,6,27
2020-10-23,51,21,6,27
2020-10-24,55,22,5,27
2020-10-25,58,12,4,16
2020-10-26,48,14,3,17
2020-10-27,43,15,3,18
2020-10-28,43,15,3,18
2020-10-29,40,16,3,19
2020-10-30,37,16,3,19
2020-10-31,41,14,3,17
2020-11-01,44,14,3,17
2020-11-02,37,17,3,20
2020-11-03,35,15,3,18
2020-11-04,41,18,3,21
2020-11-05,29,17,3,20
2020-11-06,23,16,3,19
2020-11-07,27,17,3,20
2020-11-08,24,14,3,17
2020-11-09,19,14,3,17
2020-11-10,20,13,3,16
2020-11-11,17,12,3,15
2020-11-12,19,11,3,14
2020-11-13,17,11,3,14
2020-11-14,15,13,3,16
2020-11-15,11,15,3,18
2020-11-16,14,14,3,17
2020-11-17,16,12,3,15
2020-11-18,20,11,3,14
2020-11-19,22,10,3,13
2020-11-20,23,10,3,13
2020-11-21,26,7,3,10
2020-11-22,22,6,2,8
2020-11-23,20,6,3,9
2020-11-24,18,5,3,8
2020-11-25,16,5,2,7
2020-11-26,14,5,1,6
2020-11-27,12,4,2,6
2020-11-28,13,5,2,7
2020-11-29,14,5,2,7
2020-11-30,14,7,2,9
2020-12-01,17,9,2,11
2020-12-02,19,10,2,12
2020-12-03,15,10,1,11
2020-12-04,14,8,2,10
2020-12-05,12,9,2,11
2020-12-06,16,7,1,8
2020-12-07,19,9,1,10
2020-12-08,15,7,1,8
2020-12-09,14,7,2,9
2020-12-10,19,7,2,9
2020-12-11,16,7,2,9
2020-12-12,17,6,2,8
2020-12-13,11,4,3,7
2020-12-14,11,5,3,8
2020-12-15,13,5,3,8
2020-12-16,19,3,3,6
2020-12-17,18,2,2,4
2020-12-18,17,2,2,4
2020-12-19,18,2,2,4
2020-12-20,16,4,2,6
2020-12-21,17,5,1,6
2020-12-22,16,7,1,8
2020-12-23,18,6,1,7
2020-12-24,21,8,0,8
2020-12-25,21,8,0,8
2020-12-26,18,10,0,10
2020-12-27,19,8,0,8
2020-12-28,22,9,0,9
2020-12-29,22,8,0,8
2020-12-30,24,10,0,10
2020-12-31,24,13,0,13
2021-01-01,24,11,0,11
2021-01-02,21,16,0,16
2021-01-03,23,15,0,15
2021-01-04,33,15,0,15
2021-01-05,42,15,2,17
2021-01-06,44,12,2,14
2021-01-07,40,14,2,16
2021-01-08,43,13,3,16
2021-01-09,36,15,2,17
2021-01-10,42,13,4,17
2021-01-11,44,15,3,18
2021-01-12,45,20,4,24
2021-01-13,49,15,4,19
2021-01-14,50,15,4,19
2021-01-15,53,13,4,17
2021-01-16,53,14,5,19
2021-01-17,49,21,3,24
2021-01-18,57,25,6,31
2021-01-19,57,26,5,31
2021-01-20,61,26,6,32
2021-01-21,58,25,3,28
2021-01-22,68,24,5,29
2021-01-23,66,32,5,37
2021-01-24,71,33,6,39
2021-01-25,65,40,6,46
2021-01-26,71,39,6,45
2021-01-27,65,38,6,44
2021-01-28,63,34,6,40
2021-01-29,63,35,6,41
2021-01-30,64,31,6,37
2021-01-31,54,34,6,40
2021-02-01,58,34,6,40
2021-02-02,50,36,6,42
2021-02-03,58,39,6,45
2021-02-04,66,38,6,44
2021-02-05,56,42,5,47
2021-02-06,57,32,5,37
2021-02-07,58,31,5,36
2021-02-08,60,29,5,34
2021-02-09,59,27,6,33
2021-02-10,64,28,6,34
2021-02-11,52,33,6,39
2021-02-12,51,27,6,33
