fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,0,0,0,0
2020-04-09,0,0,0,0
2020-04-10,0,0,0,0
2020-04-11,0,0,0,0
2020-04-12,0,0,0,0
2020-04-13,0,0,0,0
2020-04-14,0,0,0,0
2020-04-15,0,0,0,0
2020-04-16,0,0,0,0
2020-04-17,0,0,0,0
2020-04-18,0,0,0,0
2020-04-19,0,0,0,0
2020-04-20,0,0,0,0
2020-04-21,0,0,0,0
2020-04-22,0,0,0,0
2020-04-23,0,0,0,0
2020-04-24,0,0,0,0
2020-04-25,0,0,0,0
2020-04-26,0,0,0,0
2020-04-27,1,0,0,0
2020-04-28,1,0,0,0
2020-04-29,2,0,0,0
2020-04-30,2,0,1,1
2020-05-01,2,0,1,1
2020-05-02,1,0,1,1
2020-05-03,2,0,1,1
2020-05-04,1,0,1,1
2020-05-05,3,0,1,1
2020-05-06,2,1,0,1
2020-05-07,2,0,0,0
2020-05-08,2,0,0,0
2020-05-09,5,0,0,0
2020-05-10,4,0,0,0
2020-05-11,7,0,0,0
2020-05-12,4,0,0,0
2020-05-13,3,0,0,0
2020-05-14,3,0,0,0
2020-05-15,4,2,0,2
2020-05-16,10,1,0,1
2020-05-17,11,1,0,1
2020-05-18,11,1,0,1
2020-05-19,10,1,0,1
2020-05-20,3,2,1,3
2020-05-21,5,2,1,3
2020-05-22,7,2,1,3
2020-05-23,9,1,1,2
2020-05-24,8,1,1,2
2020-05-25,8,0,2,2
2020-05-26,7,1,1,2
2020-05-27,10,0,1,1
2020-05-28,10,0,0,0
2020-05-29,12,0,0,0
2020-05-30,9,0,0,0
2020-05-31,12,1,0,1
2020-06-01,10,0,0,0
2020-06-02,10,0,0,0
2020-06-03,4,1,0,1
2020-06-04,6,1,2,3
2020-06-05,8,0,3,3
2020-06-06,3,3,0,3
2020-06-07,6,3,0,3
2020-06-08,8,4,0,4
2020-06-09,7,4,0,4
2020-06-10,7,4,1,5
2020-06-11,7,4,0,4
2020-06-12,5,5,1,6
2020-06-13,4,3,0,3
2020-06-14,7,3,0,3
2020-06-15,7,2,0,2
2020-06-16,5,2,0,2
2020-06-17,11,-2,3,1
2020-06-18,15,0,2,2
2020-06-19,8,2,2,4
2020-06-20,17,1,3,4
2020-06-21,18,1,3,4
2020-06-22,19,3,3,6
2020-06-23,12,2,3,5
2020-06-24,20,4,3,7
2020-06-25,6,6,0,6
2020-06-26,17,4,2,6
2020-06-27,14,6,0,6
2020-06-28,9,3,0,3
2020-06-29,8,2,0,2
2020-06-30,23,-1,5,4
2020-07-01,24,-4,8,4
2020-07-02,12,5,0,5
2020-07-03,25,6,2,8
2020-07-04,23,1,6,7
2020-07-05,16,5,6,11
2020-07-06,16,4,6,10
2020-07-07,6,4,1,5
2020-07-08,17,3,3,6
2020-07-09,18,3,4,7
2020-07-10,24,2,4,6
2020-07-11,21,2,4,6
2020-07-12,22,3,1,4
2020-07-13,34,3,2,5
2020-07-14,31,3,1,4
2020-07-15,30,4,1,5
2020-07-16,34,3,2,5
2020-07-17,35,3,4,7
2020-07-18,36,1,5,6
2020-07-19,36,1,5,6
2020-07-20,30,4,5,9
2020-07-21,31,7,4,11
2020-07-22,32,7,4,11
2020-07-23,31,7,4,11
2020-07-24,26,9,2,11
2020-07-25,23,9,2,11
2020-07-26,22,8,3,11
2020-07-27,23,10,1,11
2020-07-28,14,10,0,10
2020-07-29,30,6,1,7
2020-07-30,17,7,0,7
2020-07-31,22,8,0,8
2020-08-01,23,7,1,8
2020-08-02,23,6,1,7
2020-08-03,18,8,1,9
2020-08-04,13,8,1,9
2020-08-05,13,8,1,9
2020-08-06,19,5,4,9
2020-08-07,21,3,2,5
2020-08-08,15,4,2,6
2020-08-09,15,3,2,5
2020-08-10,18,3,2,5
2020-08-11,10,3,1,4
2020-08-12,8,4,2,6
2020-08-13,7,4,2,6
2020-08-14,8,4,2,6
2020-08-15,9,4,1,5
2020-08-16,7,5,1,6
2020-08-17,6,5,1,6
2020-08-18,7,5,2,7
2020-08-19,8,3,1,4
2020-08-20,8,3,1,4
2020-08-21,8,3,0,3
2020-08-22,8,2,0,2
2020-08-23,9,2,0,2
2020-08-24,10,2,0,2
2020-08-25,10,1,1,2
2020-08-26,5,4,0,4
2020-08-27,5,4,0,4
2020-08-28,5,4,0,4
2020-08-29,6,3,0,3
2020-08-30,8,3,0,3
2020-08-31,9,1,2,3
2020-09-01,6,1,2,3
2020-09-02,11,0,3,3
2020-09-03,9,1,2,3
2020-09-04,7,1,2,3
2020-09-05,8,0,1,1
2020-09-06,5,4,0,4
2020-09-07,8,4,0,4
2020-09-08,8,4,0,4
2020-09-09,10,2,0,2
2020-09-10,9,2,2,4
2020-09-11,8,3,1,4
2020-09-12,9,3,1,4
2020-09-13,9,3,1,4
2020-09-14,10,3,2,5
2020-09-15,8,3,1,4
2020-09-16,7,3,3,6
2020-09-17,8,3,3,6
2020-09-18,8,2,3,5
2020-09-19,7,2,1,3
2020-09-20,8,1,2,3
2020-09-21,6,1,1,2
2020-09-22,5,1,0,1
2020-09-23,3,2,1,3
2020-09-24,3,2,1,3
2020-09-25,2,2,2,4
2020-09-26,2,2,0,2
2020-09-27,3,1,2,3
2020-09-28,3,1,1,2
2020-09-29,6,0,3,3
2020-09-30,5,2,2,4
2020-10-01,5,2,2,4
2020-10-02,4,2,0,2
2020-10-03,5,2,1,3
2020-10-04,5,2,0,2
2020-10-05,7,1,1,2
2020-10-06,6,1,1,2
2020-10-07,6,2,0,2
2020-10-08,4,2,0,2
2020-10-09,3,2,0,2
2020-10-10,4,2,0,2
2020-10-11,5,1,0,1
2020-10-12,3,1,0,1
2020-10-13,5,1,0,1
2020-10-14,5,3,0,3
2020-10-15,3,2,0,2
2020-10-16,7,1,1,2
2020-10-17,7,1,1,2
2020-10-18,6,0,1,1
2020-10-19,5,0,0,0
2020-10-20,4,0,0,0
2020-10-21,4,0,0,0
2020-10-22,5,0,0,0
2020-10-23,4,0,0,0
2020-10-24,7,0,0,0
2020-10-25,6,0,0,0
2020-10-26,7,0,0,0
2020-10-27,6,0,0,0
2020-10-28,5,0,0,0
2020-10-29,5,0,0,0
2020-10-30,5,0,0,0
2020-10-31,8,0,0,0
2020-11-01,6,0,0,0
2020-11-02,6,0,0,0
2020-11-03,6,0,0,0
2020-11-04,6,0,0,0
2020-11-05,7,0,0,0
2020-11-06,5,2,0,2
2020-11-07,5,2,0,2
2020-11-08,4,2,0,2
2020-11-09,6,0,2,2
2020-11-10,5,2,0,2
2020-11-11,4,1,0,1
2020-11-12,4,1,1,2
2020-11-13,4,1,1,2
2020-11-14,5,1,1,2
2020-11-15,4,1,1,2
2020-11-16,6,0,1,1
2020-11-17,6,0,1,1
2020-11-18,7,-1,1,0
2020-11-19,6,0,0,0
2020-11-20,7,-1,2,1
2020-11-21,5,0,1,1
2020-11-22,5,0,1,1
2020-11-23,5,0,1,1
2020-11-24,5,0,1,1
2020-11-25,5,0,0,0
2020-11-26,5,0,0,0
2020-11-27,5,0,0,0
2020-11-28,4,1,0,1
2020-11-29,6,1,0,1
2020-11-30,1,1,0,1
2020-12-01,1,1,0,1
2020-12-02,1,1,0,1
2020-12-03,1,1,0,1
2020-12-04,1,1,0,1
2020-12-05,2,1,0,1
2020-12-06,1,1,0,1
2020-12-07,3,0,1,1
2020-12-08,3,0,1,1
2020-12-09,5,1,0,1
2020-12-10,5,0,0,0
2020-12-11,4,0,0,0
2020-12-12,4,0,0,0
2020-12-13,3,0,0,0
2020-12-14,3,0,1,1
2020-12-15,3,0,0,0
2020-12-16,3,0,0,0
2020-12-17,3,0,0,0
2020-12-18,3,0,0,0
2020-12-19,4,0,0,0
2020-12-20,3,0,0,0
2020-12-21,3,0,0,0
2020-12-22,3,0,0,0
2020-12-23,3,1,0,1
2020-12-24,3,1,0,1
2020-12-25,7,3,0,3
2020-12-26,7,3,0,3
2020-12-27,6,3,1,4
2020-12-28,4,3,0,3
2020-12-29,5,2,0,2
2020-12-30,8,2,1,3
2020-12-31,3,2,0,2
2021-01-01,8,2,1,3
2021-01-02,8,2,1,3
2021-01-03,3,2,0,2
2021-01-04,3,2,0,2
2021-01-05,4,2,0,2
2021-01-06,4,2,0,2
2021-01-07,3,2,0,2
2021-01-08,4,3,0,3
2021-01-09,4,3,0,3
2021-01-10,5,3,0,3
2021-01-11,5,4,0,4
2021-01-12,5,4,0,4
2021-01-13,6,3,0,3
2021-01-14,6,3,0,3
2021-01-15,5,3,0,3
2021-01-16,11,4,2,6
2021-01-17,4,4,0,4
2021-01-18,3,5,0,5
2021-01-19,9,5,2,7
2021-01-20,4,5,0,5
2021-01-21,7,5,0,5
2021-01-22,8,4,0,4
2021-01-23,8,4,0,4
2021-01-24,12,5,2,7
2021-01-25,6,4,0,4
2021-01-26,15,6,0,6
2021-01-27,15,6,0,6
2021-01-28,13,7,0,7
2021-01-29,15,6,0,6
2021-01-30,18,7,2,9
2021-01-31,17,8,2,10
2021-02-01,16,6,0,6
2021-02-02,16,6,0,6
2021-02-03,20,3,0,3
2021-02-04,17,4,0,4
2021-02-05,17,4,0,4
2021-02-06,19,4,2,6
2021-02-07,19,2,2,4
2021-02-08,18,2,0,2
2021-02-09,16,3,0,3
2021-02-10,18,2,0,2
2021-02-11,20,2,0,2
2021-02-12,19,3,0,3
