fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,1,0,1,1
2020-04-08,3,0,1,1
2020-04-09,7,0,0,0
2020-04-10,6,0,0,0
2020-04-11,5,0,0,0
2020-04-12,5,0,0,0
2020-04-13,5,0,0,0
2020-04-14,5,0,0,0
2020-04-15,5,0,0,0
2020-04-16,2,0,1,1
2020-04-17,3,-1,1,0
2020-04-18,5,-1,1,0
2020-04-19,4,0,0,0
2020-04-20,4,0,0,0
2020-04-21,4,0,0,0
2020-04-22,5,0,0,0
2020-04-23,7,0,1,1
2020-04-24,12,-2,4,2
2020-04-25,12,0,1,1
2020-04-26,8,0,0,0
2020-04-27,3,2,0,2
2020-04-28,6,0,2,2
2020-04-29,6,1,3,4
2020-04-30,4,1,2,3
2020-05-01,7,2,2,4
2020-05-02,5,2,0,2
2020-05-03,3,1,0,1
2020-05-04,6,0,2,2
2020-05-05,7,1,0,1
2020-05-06,8,-1,4,3
2020-05-07,11,-1,5,4
2020-05-08,9,2,2,4
2020-05-09,10,1,0,1
2020-05-10,8,2,0,2
2020-05-11,5,3,1,4
2020-05-12,12,3,3,6
2020-05-13,8,3,3,6
2020-05-14,11,2,4,6
2020-05-15,3,3,2,5
2020-05-16,5,5,1,6
2020-05-17,5,5,1,6
2020-05-18,6,5,2,7
2020-05-19,1,5,1,6
2020-05-20,13,6,2,8
2020-05-21,9,4,6,10
2020-05-22,16,3,5,8
2020-05-23,15,3,2,5
2020-05-24,28,3,4,7
2020-05-25,28,2,5,7
2020-05-26,11,2,6,8
2020-05-27,9,3,5,8
2020-05-28,5,3,6,9
2020-05-29,8,4,3,7
2020-05-30,9,2,5,7
2020-05-31,11,4,5,9
2020-06-01,16,4,5,9
2020-06-02,18,3,5,8
2020-06-03,21,2,6,8
2020-06-04,17,1,5,6
2020-06-05,14,1,6,7
2020-06-06,24,2,6,8
2020-06-07,30,2,6,8
2020-06-08,27,1,6,7
2020-06-09,24,1,7,8
2020-06-10,18,1,8,9
2020-06-11,28,1,8,9
2020-06-12,20,1,7,8
2020-06-13,19,-6,13,7
2020-06-14,23,0,6,6
2020-06-15,19,0,8,8
2020-06-16,16,2,8,10
2020-06-17,12,5,8,13
2020-06-18,17,3,9,12
2020-06-19,21,5,7,12
2020-06-20,22,7,7,14
2020-06-21,20,6,8,14
2020-06-22,21,5,9,14
2020-06-23,23,7,12,19
2020-06-24,24,6,12,18
2020-06-25,22,11,12,23
2020-06-26,23,9,12,21
2020-06-27,32,9,11,20
2020-06-28,27,9,11,20
2020-06-29,28,8,10,18
2020-06-30,31,9,12,21
2020-07-01,29,8,12,20
2020-07-02,27,3,14,17
2020-07-03,42,0,15,15
2020-07-04,38,3,14,17
2020-07-05,32,-1,17,16
2020-07-06,31,0,17,17
2020-07-07,31,-1,17,16
2020-07-08,31,2,17,19
2020-07-09,34,2,17,19
2020-07-10,39,4,17,21
2020-07-11,34,6,17,23
2020-07-12,39,6,13,19
2020-07-13,36,7,14,21
2020-07-14,33,6,11,17
2020-07-15,29,6,13,19
2020-07-16,31,9,9,18
2020-07-17,32,2,15,17
2020-07-18,32,4,14,18
2020-07-19,32,7,10,17
2020-07-20,26,7,9,16
2020-07-21,29,5,11,16
2020-07-22,30,3,14,17
2020-07-23,35,4,16,20
2020-07-24,31,7,15,22
2020-07-25,36,2,19,21
2020-07-26,38,3,15,18
2020-07-27,43,3,16,19
2020-07-28,42,4,16,20
2020-07-29,48,7,16,23
2020-07-30,58,6,17,23
2020-07-31,54,6,22,28
2020-08-01,41,5,22,27
2020-08-02,45,5,20,25
2020-08-03,56,4,19,23
2020-08-04,57,6,18,24
2020-08-05,51,3,18,21
2020-08-06,47,2,18,20
2020-08-07,52,0,17,17
2020-08-08,50,3,15,18
2020-08-09,47,4,13,17
2020-08-10,41,-1,15,14
2020-08-11,60,-3,16,13
2020-08-12,63,-1,17,16
2020-08-13,65,-1,22,21
2020-08-14,61,0,22,22
2020-08-15,65,2,19,21
2020-08-16,54,-1,24,23
2020-08-17,52,1,23,24
2020-08-18,64,-5,25,20
2020-08-19,63,-7,29,22
2020-08-20,60,-8,31,23
2020-08-21,59,-6,32,26
2020-08-22,54,-3,31,28
2020-08-23,53,1,26,27
2020-08-24,60,0,29,29
2020-08-25,53,0,30,30
2020-08-26,55,-2,32,30
2020-08-27,53,2,28,30
2020-08-28,58,-6,33,27
2020-08-29,63,-9,29,20
2020-08-30,67,-5,34,29
2020-08-31,66,-6,31,25
2020-09-01,64,-9,39,30
2020-09-02,63,-13,35,22
2020-09-03,62,-10,34,24
2020-09-04,65,-13,38,25
2020-09-05,61,-11,34,23
2020-09-06,66,-9,31,22
2020-09-07,67,-7,30,23
2020-09-08,67,-6,29,23
2020-09-09,66,-6,29,23
2020-09-10,78,-10,32,22
2020-09-11,83,-10,31,21
2020-09-12,69,-4,25,21
2020-09-13,69,-5,27,22
2020-09-14,72,-6,24,18
2020-09-15,65,-4,24,20
2020-09-16,53,4,14,18
2020-09-17,57,-8,28,20
2020-09-18,64,-8,25,17
2020-09-19,45,-4,17,13
2020-09-20,58,-4,22,18
2020-09-21,59,-2,20,18
2020-09-22,59,-6,21,15
2020-09-23,54,-1,20,19
2020-09-24,52,-3,18,15
2020-09-25,51,-4,19,15
2020-09-26,47,-7,20,13
2020-09-27,55,-7,20,13
2020-09-28,60,-8,20,12
2020-09-29,62,-6,21,15
2020-09-30,59,-3,17,14
2020-10-01,64,-2,16,14
2020-10-02,64,-2,13,11
2020-10-03,66,-1,12,11
2020-10-04,58,-1,10,9
2020-10-05,68,-4,14,10
2020-10-06,65,-6,18,12
2020-10-07,76,-7,18,11
2020-10-08,68,-3,16,13
2020-10-09,71,0,17,17
2020-10-10,76,-3,19,16
2020-10-11,68,6,20,26
2020-10-12,69,0,27,27
2020-10-13,72,-7,31,24
2020-10-14,81,-3,30,27
2020-10-15,93,-8,35,27
2020-10-16,96,-9,37,28
2020-10-17,103,-14,40,26
2020-10-18,108,-13,41,28
2020-10-19,101,-11,41,30
2020-10-20,107,-8,41,33
2020-10-21,110,-6,39,33
2020-10-22,123,-14,41,27
2020-10-23,129,-12,41,29
2020-10-24,112,9,23,32
2020-10-25,100,13,23,36
2020-10-26,126,-12,42,30
2020-10-27,123,-13,42,29
2020-10-28,122,-12,40,28
2020-10-29,119,-12,40,28
2020-10-30,120,-9,39,30
2020-10-31,118,-10,40,30
2020-11-01,128,-10,41,31
2020-11-02,128,-13,42,29
2020-11-03,130,-9,40,31
2020-11-04,137,-6,40,34
2020-11-05,142,-6,39,33
2020-11-06,138,-6,40,34
2020-11-07,139,-7,39,32
2020-11-08,141,-10,42,32
2020-11-09,140,-10,42,32
2020-11-10,145,-9,42,33
2020-11-11,149,-15,42,27
2020-11-12,145,-10,41,31
2020-11-13,129,-5,38,33
2020-11-14,128,-6,37,31
2020-11-15,133,-13,38,25
2020-11-16,118,3,20,23
2020-11-17,117,-8,28,20
2020-11-18,148,-16,37,21
2020-11-19,142,-16,38,22
2020-11-20,137,-10,34,24
2020-11-21,126,-16,42,26
2020-11-22,132,-6,26,20
2020-11-23,121,5,27,32
2020-11-24,125,3,33,36
2020-11-25,118,6,30,36
2020-11-26,121,1,33,34
2020-11-27,115,4,32,36
2020-11-28,113,-1,33,32
2020-11-29,116,-4,35,31
2020-11-30,111,-6,38,32
2020-12-01,110,-9,40,31
2020-12-02,122,-13,41,28
2020-12-03,118,-10,41,31
2020-12-04,124,-15,40,25
2020-12-05,105,-15,41,26
2020-12-06,93,-14,40,26
2020-12-07,93,-9,34,25
2020-12-08,102,-12,32,20
2020-12-09,111,-13,34,21
2020-12-10,109,-5,32,27
2020-12-11,104,-5,30,25
2020-12-12,121,-7,31,24
2020-12-13,95,-5,26,21
2020-12-14,100,-2,27,25
2020-12-15,102,-1,30,29
2020-12-16,98,-9,35,26
2020-12-17,99,-7,34,27
2020-12-18,82,-4,30,26
2020-12-19,76,0,26,26
2020-12-20,66,7,22,29
2020-12-21,75,5,19,24
2020-12-22,73,6,19,25
2020-12-23,72,7,18,25
2020-12-24,70,8,19,27
2020-12-25,63,8,21,29
2020-12-26,70,10,20,30
2020-12-27,71,8,20,28
2020-12-28,69,11,20,31
2020-12-29,71,11,20,31
2020-12-30,75,10,21,31
2020-12-31,74,3,24,27
2021-01-01,63,11,17,28
2021-01-02,79,8,22,30
2021-01-03,78,8,22,30
2021-01-04,80,12,17,29
2021-01-05,89,6,24,30
2021-01-06,91,2,22,24
2021-01-07,97,3,29,32
2021-01-08,97,9,25,34
2021-01-09,97,8,24,32
2021-01-10,88,13,24,37
2021-01-11,88,13,27,40
2021-01-12,102,11,26,37
2021-01-13,103,12,22,34
2021-01-14,109,9,28,37
2021-01-15,97,12,30,42
2021-01-16,103,8,31,39
2021-01-17,105,4,32,36
2021-01-18,97,3,31,34
2021-01-19,101,-1,32,31
2021-01-20,103,1,30,31
2021-01-21,98,-1,30,29
2021-01-22,98,-1,29,28
2021-01-23,91,-1,30,29
2021-01-24,79,10,18,28
2021-01-25,97,-5,30,25
2021-01-26,93,-2,29,27
2021-01-27,93,-3,28,25
2021-01-28,94,-1,27,26
2021-01-29,91,-1,29,28
2021-01-30,88,-5,30,25
2021-01-31,81,-7,30,23
2021-02-01,77,-5,31,26
2021-02-02,84,-6,27,21
2021-02-03,87,-2,28,26
