fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,1,0,0,0
2020-04-09,0,0,0,0
2020-04-10,2,0,0,0
2020-04-11,2,0,0,0
2020-04-12,1,1,0,1
2020-04-13,1,0,0,0
2020-04-14,1,0,0,0
2020-04-15,1,0,0,0
2020-04-16,2,0,0,0
2020-04-17,2,0,0,0
2020-04-18,1,0,0,0
2020-04-19,0,0,0,0
2020-04-20,7,-7,7,0
2020-04-21,7,-5,5,0
2020-04-22,8,-7,7,0
2020-04-23,9,-5,5,0
2020-04-24,10,-5,5,0
2020-04-25,11,-6,7,1
2020-04-26,16,-5,7,2
2020-04-27,13,-3,5,2
2020-04-28,17,-2,4,2
2020-04-29,26,-5,7,2
2020-04-30,23,-5,8,3
2020-05-01,24,-8,10,2
2020-05-02,38,-14,16,2
2020-05-03,30,-9,11,2
2020-05-04,47,-14,17,3
2020-05-05,69,-8,12,4
2020-05-06,65,-8,14,6
2020-05-07,76,-7,15,8
2020-05-08,67,-9,18,9
2020-05-09,72,-4,14,10
2020-05-10,71,-1,11,10
2020-05-11,77,-5,10,5
2020-05-12,74,-5,10,5
2020-05-13,74,-2,12,10
2020-05-14,81,-3,12,9
2020-05-15,85,0,9,9
2020-05-16,58,-5,10,5
2020-05-17,102,-3,10,7
2020-05-18,91,-4,11,7
2020-05-19,86,-5,12,7
2020-05-20,83,-5,14,9
2020-05-21,81,2,11,13
2020-05-22,77,2,9,11
2020-05-23,74,3,9,12
2020-05-24,81,2,9,11
2020-05-25,70,4,6,10
2020-05-26,65,1,7,8
2020-05-27,64,-3,9,6
2020-05-28,58,-1,9,8
2020-05-29,46,-2,9,7
2020-05-30,52,2,8,10
2020-05-31,66,-4,14,10
2020-06-01,59,-1,12,11
2020-06-02,75,-22,30,8
2020-06-03,56,-1,13,12
2020-06-04,49,1,11,12
2020-06-05,49,-1,11,10
2020-06-06,46,0,8,8
2020-06-07,58,-1,8,7
2020-06-08,55,-2,9,7
2020-06-09,56,-4,9,5
2020-06-10,53,-4,10,6
2020-06-11,57,-4,10,6
2020-06-12,39,5,1,6
2020-06-13,41,7,1,8
2020-06-14,43,7,1,8
2020-06-15,48,5,1,6
2020-06-16,60,4,3,7
2020-06-17,45,3,5,8
2020-06-18,60,3,4,7
2020-06-19,62,2,5,7
2020-06-20,56,3,4,7
2020-06-21,63,7,1,8
2020-06-22,64,3,3,6
2020-06-23,73,3,3,6
2020-06-24,64,3,3,6
2020-06-25,53,4,3,7
2020-06-26,54,5,3,8
2020-06-27,42,6,3,9
2020-06-28,48,5,4,9
2020-06-29,47,10,4,14
2020-06-30,46,5,5,10
2020-07-01,25,7,5,12
2020-07-02,45,9,5,14
2020-07-03,51,7,6,13
2020-07-04,55,7,5,12
2020-07-05,47,7,4,11
2020-07-06,52,14,2,16
2020-07-07,55,14,0,14
2020-07-08,65,12,4,16
2020-07-09,73,8,5,13
2020-07-10,78,7,6,13
2020-07-11,87,7,5,12
2020-07-12,87,2,5,7
2020-07-13,62,1,5,6
2020-07-14,86,4,5,9
2020-07-15,87,7,4,11
2020-07-16,84,9,4,13
2020-07-17,81,9,4,13
2020-07-18,92,11,4,15
2020-07-19,89,8,6,14
2020-07-20,83,2,8,10
2020-07-21,91,3,8,11
2020-07-22,89,5,7,12
2020-07-23,104,1,9,10
2020-07-24,103,6,9,15
2020-07-25,95,8,9,17
2020-07-26,83,2,9,11
2020-07-27,106,4,7,11
2020-07-28,102,2,7,9
2020-07-29,96,3,7,10
2020-07-30,81,1,5,6
2020-07-31,92,5,4,9
2020-08-01,93,2,7,9
2020-08-02,100,2,7,9
2020-08-03,102,3,7,10
2020-08-04,107,4,7,11
2020-08-05,94,6,5,11
2020-08-06,98,5,6,11
2020-08-07,91,6,6,12
2020-08-08,95,8,5,13
2020-08-09,107,9,6,15
2020-08-10,107,6,7,13
2020-08-11,108,8,6,14
2020-08-12,107,9,5,14
2020-08-13,108,6,6,12
2020-08-14,107,9,4,13
2020-08-15,101,8,5,13
2020-08-16,89,7,5,12
2020-08-17,91,9,5,14
2020-08-18,88,9,5,14
2020-08-19,80,10,6,16
2020-08-20,83,8,6,14
2020-08-21,83,10,5,15
2020-08-22,87,10,6,16
2020-08-23,93,7,6,13
2020-08-24,91,10,6,16
2020-08-25,94,9,5,14
2020-08-26,88,6,6,12
2020-08-27,83,5,6,11
2020-08-28,68,-1,5,4
2020-08-29,92,-1,7,6
2020-08-30,91,-2,7,5
2020-08-31,91,0,6,6
2020-09-01,89,4,3,7
2020-09-02,84,9,3,12
2020-09-03,85,9,3,12
2020-09-04,72,4,5,9
2020-09-05,93,8,5,13
2020-09-06,101,6,6,12
2020-09-07,96,10,6,16
2020-09-08,41,6,0,6
2020-09-09,83,9,6,15
2020-09-10,83,8,6,14
2020-09-11,80,10,5,15
2020-09-12,79,8,7,15
2020-09-13,80,7,7,14
2020-09-14,87,6,11,17
2020-09-15,56,6,6,12
2020-09-16,76,3,9,12
2020-09-17,70,3,8,11
2020-09-18,67,9,4,13
2020-09-19,55,7,2,9
2020-09-20,66,6,3,9
2020-09-21,55,6,2,8
2020-09-22,48,3,3,6
2020-09-23,64,4,5,9
2020-09-24,63,3,6,9
2020-09-25,68,-1,9,8
2020-09-26,60,-2,8,6
2020-09-27,55,-2,6,4
2020-09-28,56,0,8,8
2020-09-29,61,1,8,9
2020-09-30,60,1,9,10
2020-10-01,60,1,9,10
2020-10-02,55,2,5,7
2020-10-03,59,1,4,5
2020-10-04,62,0,7,7
2020-10-05,62,-1,7,6
2020-10-06,56,0,7,7
2020-10-07,42,4,7,11
2020-10-08,40,5,6,11
2020-10-09,39,4,6,10
2020-10-10,44,4,7,11
2020-10-11,42,5,6,11
2020-10-12,43,7,6,13
2020-10-13,38,6,6,12
2020-10-14,31,7,6,13
2020-10-15,32,9,3,12
2020-10-16,37,8,6,14
2020-10-17,35,7,6,13
2020-10-18,37,6,6,12
2020-10-19,11,2,2,4
2020-10-20,41,4,7,11
2020-10-21,34,5,6,11
2020-10-22,35,9,7,16
2020-10-23,34,11,7,18
2020-10-24,35,10,7,17
2020-10-25,39,11,5,16
2020-10-26,40,9,5,14
2020-10-27,30,8,6,14
2020-10-28,35,9,8,17
2020-10-29,46,8,5,13
2020-10-30,44,8,5,13
2020-10-31,42,7,5,12
2020-11-01,50,4,6,10
2020-11-02,44,1,8,9
2020-11-03,45,1,6,7
2020-11-04,47,1,8,9
2020-11-05,32,1,5,6
2020-11-06,40,1,8,9
2020-11-07,42,-1,9,8
2020-11-08,35,-1,6,5
2020-11-09,38,3,3,6
2020-11-10,54,-1,8,7
2020-11-11,47,2,5,7
2020-11-12,58,-2,8,6
2020-11-13,62,2,6,8
2020-11-14,50,3,5,8
2020-11-15,55,2,4,6
2020-11-16,54,6,4,10
2020-11-17,50,7,6,13
2020-11-18,46,5,6,11
2020-11-19,45,5,4,9
2020-11-20,54,1,7,8
2020-11-21,49,0,7,7
2020-11-22,49,-1,7,6
2020-11-23,51,1,6,7
2020-11-24,49,-28,35,7
2020-11-25,39,2,4,6
2020-11-26,37,2,2,4
2020-11-27,41,3,4,7
2020-11-28,39,2,4,6
2020-11-29,44,5,3,8
2020-11-30,15,1,0,1
2020-12-01,55,0,5,5
2020-12-02,44,0,6,6
2020-12-03,51,-1,5,4
2020-12-04,46,0,4,4
2020-12-05,45,1,6,7
2020-12-06,44,1,6,7
2020-12-07,49,-1,6,5
2020-12-08,46,1,7,8
2020-12-09,51,1,6,7
2020-12-10,40,3,3,6
2020-12-11,52,3,4,7
2020-12-12,62,2,4,6
2020-12-13,46,3,4,7
2020-12-14,67,2,7,9
2020-12-15,70,2,8,10
2020-12-16,71,3,9,12
2020-12-17,61,3,6,9
2020-12-18,55,6,6,12
2020-12-19,66,7,6,13
2020-12-20,50,4,6,10
2020-12-21,65,5,4,9
2020-12-22,63,6,4,10
2020-12-23,79,6,4,10
2020-12-24,61,7,4,11
2020-12-25,74,7,7,14
2020-12-26,76,6,7,13
2020-12-27,79,8,9,17
2020-12-28,56,9,5,14
2020-12-29,89,9,9,18
2020-12-30,81,7,10,17
2020-12-31,80,6,11,17
2021-01-01,79,11,9,20
2021-01-02,84,7,8,15
2021-01-03,84,7,9,16
2021-01-04,85,8,9,17
2021-01-05,96,4,8,12
2021-01-06,95,3,8,11
2021-01-07,92,6,7,13
2021-01-08,86,6,10,16
2021-01-09,97,6,10,16
2021-01-10,96,5,10,15
2021-01-11,101,9,9,18
2021-01-12,95,8,7,15
2021-01-13,97,9,9,18
2021-01-14,69,8,3,11
2021-01-15,94,9,11,20
2021-01-16,99,6,11,17
2021-01-17,102,7,11,18
2021-01-18,100,11,9,20
2021-01-19,103,8,11,19
2021-01-20,95,13,11,24
2021-01-21,112,12,10,22
2021-01-22,100,13,11,24
2021-01-23,108,14,10,24
2021-01-24,110,10,10,20
2021-01-25,102,10,10,20
2021-01-26,67,10,6,16
2021-01-27,101,10,9,19
2021-01-28,89,11,9,20
2021-01-29,96,8,9,17
2021-01-30,98,8,9,17
2021-01-31,97,10,7,17
2021-02-01,100,7,10,17
2021-02-02,100,7,9,16
2021-02-03,99,8,8,16
2021-02-04,99,5,8,13
2021-02-05,89,13,7,20
2021-02-06,60,10,6,16
2021-02-07,84,10,9,19
2021-02-08,77,9,8,17
2021-02-09,68,8,7,15
