fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,0,0,0,0
2020-04-09,0,0,0,0
2020-04-10,0,0,0,0
2020-04-11,0,0,0,0
2020-04-12,0,0,0,0
2020-04-13,0,0,0,0
2020-04-14,0,0,0,0
2020-04-15,0,0,0,0
2020-04-16,0,0,0,0
2020-04-17,0,0,0,0
2020-04-18,0,0,0,0
2020-04-19,0,0,0,0
2020-04-20,1,0,0,0
2020-04-21,1,0,0,0
2020-04-22,1,0,0,0
2020-04-23,0,0,0,0
2020-04-24,0,0,0,0
2020-04-25,1,0,0,0
2020-04-26,1,0,0,0
2020-04-27,2,-1,1,0
2020-04-28,2,-2,2,0
2020-04-29,2,-2,2,0
2020-04-30,2,-2,2,0
2020-05-01,4,-3,3,0
2020-05-02,3,-2,2,0
2020-05-03,1,0,1,1
2020-05-04,2,-1,2,1
2020-05-05,5,-4,4,0
2020-05-06,5,-3,4,1
2020-05-07,4,-1,2,1
2020-05-08,4,-1,2,1
2020-05-09,5,-1,2,1
2020-05-10,6,-1,2,1
2020-05-11,5,0,1,1
2020-05-12,6,-1,1,0
2020-05-13,7,0,0,0
2020-05-14,6,0,0,0
2020-05-15,6,0,0,0
2020-05-16,8,0,0,0
2020-05-17,7,0,0,0
2020-05-18,8,0,0,0
2020-05-19,6,0,0,0
2020-05-20,8,0,0,0
2020-05-21,4,0,0,0
2020-05-22,7,0,0,0
2020-05-23,7,0,0,0
2020-05-24,6,0,0,0
2020-05-25,9,0,0,0
2020-05-26,10,0,0,0
2020-05-27,9,0,0,0
2020-05-28,7,0,0,0
2020-05-29,8,0,0,0
2020-05-30,8,0,0,0
2020-05-31,4,0,0,0
2020-06-01,5,0,1,1
2020-06-02,7,-1,1,0
2020-06-03,7,-1,1,0
2020-06-04,7,-1,1,0
2020-06-05,7,-1,1,0
2020-06-06,8,-1,1,0
2020-06-07,8,-1,1,0
2020-06-08,7,0,0,0
2020-06-09,8,0,0,0
2020-06-10,5,0,0,0
2020-06-11,5,0,0,0
2020-06-12,4,0,0,0
2020-06-13,4,0,0,0
2020-06-14,5,0,0,0
2020-06-15,6,0,0,0
2020-06-16,6,0,0,0
2020-06-17,8,-1,1,0
2020-06-18,5,-1,1,0
2020-06-19,6,-1,1,0
2020-06-20,4,1,0,1
2020-06-21,6,0,0,0
2020-06-22,7,0,0,0
2020-06-23,6,0,0,0
2020-06-24,5,0,0,0
2020-06-25,2,1,0,1
2020-06-26,2,0,0,0
2020-06-27,2,0,0,0
2020-06-28,3,0,0,0
2020-06-29,5,0,0,0
2020-06-30,3,0,0,0
2020-07-01,3,0,0,0
2020-07-02,3,0,0,0
2020-07-03,5,0,0,0
2020-07-04,5,0,0,0
2020-07-05,4,0,0,0
2020-07-06,4,0,0,0
2020-07-07,2,0,0,0
2020-07-08,3,0,0,0
2020-07-09,2,0,0,0
2020-07-10,3,1,0,1
2020-07-11,3,2,0,2
2020-07-12,3,2,0,2
2020-07-13,3,0,0,0
2020-07-14,2,0,0,0
2020-07-15,1,0,1,1
2020-07-16,3,-1,1,0
2020-07-17,6,-1,1,0
2020-07-18,5,-1,1,0
2020-07-19,6,-1,1,0
2020-07-20,6,-1,1,0
2020-07-21,7,-1,1,0
2020-07-22,9,-1,1,0
2020-07-23,10,0,0,0
2020-07-24,11,0,0,0
2020-07-25,7,1,0,1
2020-07-26,7,1,0,1
2020-07-27,8,1,0,1
2020-07-28,7,0,0,0
2020-07-29,3,0,0,0
2020-07-30,6,0,0,0
2020-07-31,9,0,0,0
2020-08-01,7,0,0,0
2020-08-02,7,0,0,0
2020-08-03,5,1,0,1
2020-08-04,8,1,0,1
2020-08-05,6,0,0,0
2020-08-06,7,0,0,0
2020-08-07,4,0,0,0
2020-08-08,5,0,0,0
2020-08-09,5,0,0,0
2020-08-10,8,0,0,0
2020-08-11,9,0,0,0
2020-08-12,9,0,0,0
2020-08-13,9,0,0,0
2020-08-14,12,1,0,1
2020-08-15,9,1,0,1
2020-08-16,7,1,0,1
2020-08-17,8,1,0,1
2020-08-18,7,1,0,1
2020-08-19,5,1,0,1
2020-08-20,7,2,0,2
2020-08-21,7,2,0,2
2020-08-22,7,1,0,1
2020-08-23,10,1,0,1
2020-08-24,6,2,0,2
2020-08-25,5,0,0,0
2020-08-26,4,0,0,0
2020-08-27,6,0,0,0
2020-08-28,7,0,0,0
2020-08-29,12,0,0,0
2020-08-30,14,0,0,0
2020-08-31,11,1,0,1
2020-09-01,13,1,0,1
2020-09-02,9,1,0,1
2020-09-03,8,1,0,1
2020-09-04,8,1,0,1
2020-09-05,9,0,0,0
2020-09-06,9,1,0,1
2020-09-07,12,1,0,1
2020-09-08,12,1,1,2
2020-09-09,8,1,3,4
2020-09-10,9,1,3,4
2020-09-11,8,1,2,3
2020-09-12,5,1,1,2
2020-09-13,8,1,0,1
2020-09-14,6,3,0,3
2020-09-15,8,2,0,2
2020-09-16,9,1,0,1
2020-09-17,12,2,0,2
2020-09-18,11,1,0,1
2020-09-19,6,1,1,2
2020-09-20,3,1,1,2
2020-09-21,3,0,1,1
2020-09-22,5,0,1,1
2020-09-23,6,0,1,1
2020-09-24,5,0,1,1
2020-09-25,5,0,0,0
2020-09-26,5,0,0,0
2020-09-27,6,0,0,0
2020-09-28,5,0,0,0
2020-09-29,7,0,0,0
2020-09-30,5,1,1,2
2020-10-01,5,1,1,2
2020-10-02,6,1,0,1
2020-10-03,6,1,0,1
2020-10-04,6,3,0,3
2020-10-05,7,3,0,3
2020-10-06,9,3,0,3
2020-10-07,8,3,0,3
2020-10-08,7,3,1,4
2020-10-09,10,3,2,5
2020-10-10,9,2,3,5
2020-10-11,14,0,3,3
2020-10-12,11,1,3,4
2020-10-13,15,2,1,3
2020-10-14,13,2,1,3
2020-10-15,9,2,1,3
2020-10-16,10,3,1,4
2020-10-17,10,3,1,4
2020-10-18,14,4,1,5
2020-10-19,13,5,1,6
2020-10-20,21,5,1,6
2020-10-21,19,4,1,5
2020-10-22,22,3,1,4
2020-10-23,20,3,1,4
2020-10-24,19,2,1,3
2020-10-25,24,3,3,6
2020-10-26,21,4,0,4
2020-10-27,24,5,0,5
2020-10-28,29,7,0,7
2020-10-29,29,6,0,6
2020-10-30,33,5,0,5
2020-10-31,27,8,0,8
2020-11-01,34,5,0,5
2020-11-02,40,6,0,6
2020-11-03,35,6,0,6
2020-11-04,39,3,0,3
2020-11-05,41,7,0,7
2020-11-06,38,8,0,8
2020-11-07,32,10,0,10
2020-11-08,31,11,0,11
2020-11-09,33,11,0,11
2020-11-10,28,7,0,7
2020-11-11,27,7,0,7
2020-11-12,25,8,0,8
2020-11-13,27,9,0,9
2020-11-14,28,6,0,6
2020-11-15,31,5,0,5
2020-11-16,30,5,0,5
2020-11-17,35,6,0,6
2020-11-18,29,8,0,8
2020-11-19,29,9,0,9
2020-11-20,24,6,0,6
2020-11-21,25,7,0,7
2020-11-22,29,7,0,7
2020-11-23,27,8,0,8
2020-11-24,25,8,0,8
2020-11-25,27,6,0,6
2020-11-26,27,7,0,7
2020-11-27,14,1,0,1
2020-11-28,22,7,0,7
2020-11-29,19,4,0,4
2020-11-30,22,4,0,4
2020-12-01,21,4,0,4
2020-12-02,22,3,0,3
2020-12-03,17,5,0,5
2020-12-04,12,5,0,5
2020-12-05,14,5,0,5
2020-12-06,10,5,0,5
2020-12-07,10,5,0,5
2020-12-08,10,3,0,3
2020-12-09,13,3,0,3
2020-12-10,15,3,0,3
2020-12-11,15,3,0,3
2020-12-12,18,1,0,1
2020-12-13,21,1,0,1
2020-12-14,19,2,0,2
2020-12-15,15,3,0,3
2020-12-16,14,3,0,3
2020-12-17,11,2,0,2
2020-12-18,12,4,0,4
2020-12-19,10,5,0,5
2020-12-20,10,5,0,5
2020-12-21,8,7,0,7
2020-12-22,8,11,0,11
2020-12-23,8,12,0,12
2020-12-24,10,12,0,12
2020-12-25,10,9,0,9
2020-12-26,12,9,0,9
2020-12-27,12,9,0,9
2020-12-28,11,7,0,7
2020-12-29,12,4,0,4
2020-12-30,14,4,0,4
2020-12-31,13,3,0,3
2021-01-01,12,3,0,3
2021-01-02,10,3,0,3
2021-01-03,12,3,0,3
2021-01-04,16,1,0,1
2021-01-05,11,3,0,3
2021-01-06,12,3,0,3
2021-01-07,10,2,0,2
2021-01-08,10,2,0,2
2021-01-09,7,4,0,4
2021-01-10,14,3,0,3
2021-01-11,15,2,0,2
2021-01-12,13,3,0,3
2021-01-13,9,3,0,3
2021-01-14,11,3,0,3
2021-01-15,8,3,0,3
2021-01-16,8,1,0,1
2021-01-17,6,3,0,3
2021-01-18,9,3,0,3
2021-01-19,7,5,0,5
2021-01-20,10,3,0,3
2021-01-21,10,5,0,5
2021-01-22,9,5,0,5
2021-01-23,12,5,0,5
2021-01-24,12,5,0,5
2021-01-25,10,5,0,5
2021-01-26,11,5,0,5
2021-01-27,11,6,0,6
2021-01-28,11,5,0,5
2021-01-29,15,3,0,3
2021-01-30,10,4,0,4
2021-01-31,9,4,0,4
2021-02-01,7,3,0,3
2021-02-02,15,-4,7,3
2021-02-03,7,4,0,4
2021-02-04,11,4,0,4
2021-02-05,9,5,0,5
2021-02-06,11,6,0,6
2021-02-07,10,8,0,8
2021-02-08,9,7,0,7
2021-02-09,8,6,0,6
2021-02-10,6,9,0,9
