fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,2,1,0,1
2020-04-08,5,2,0,2
2020-04-09,4,2,0,2
2020-04-10,2,2,0,2
2020-04-11,1,2,0,2
2020-04-12,0,2,0,2
2020-04-13,5,1,0,1
2020-04-14,2,1,0,1
2020-04-15,2,1,0,1
2020-04-16,3,1,0,1
2020-04-17,4,1,0,1
2020-04-18,3,1,0,1
2020-04-19,5,1,0,1
2020-04-20,6,1,0,1
2020-04-21,4,1,0,1
2020-04-22,7,1,0,1
2020-04-23,9,1,0,1
2020-04-24,5,2,0,2
2020-04-25,5,1,0,1
2020-04-26,7,0,0,0
2020-04-27,5,1,0,1
2020-04-28,7,1,0,1
2020-04-29,10,2,0,2
2020-04-30,10,1,0,1
2020-05-01,9,1,0,1
2020-05-02,7,1,0,1
2020-05-03,12,2,0,2
2020-05-04,12,2,0,2
2020-05-05,18,3,0,3
2020-05-06,16,2,0,2
2020-05-07,15,3,0,3
2020-05-08,17,3,0,3
2020-05-09,20,2,0,2
2020-05-10,20,3,0,3
2020-05-11,20,3,0,3
2020-05-12,19,2,0,2
2020-05-13,17,2,0,2
2020-05-14,21,3,0,3
2020-05-15,24,6,0,6
2020-05-16,31,7,0,7
2020-05-17,27,7,0,7
2020-05-18,26,7,0,7
2020-05-19,20,5,0,5
2020-05-20,22,4,0,4
2020-05-21,26,4,0,4
2020-05-22,28,4,0,4
2020-05-23,33,5,0,5
2020-05-24,36,6,0,6
2020-05-25,34,8,0,8
2020-05-26,36,8,0,8
2020-05-27,36,8,0,8
2020-05-28,44,7,0,7
2020-05-29,42,6,0,6
2020-05-30,39,6,0,6
2020-05-31,35,4,0,4
2020-06-01,33,9,0,9
2020-06-02,39,8,0,8
2020-06-03,38,11,0,11
2020-06-04,38,14,0,14
2020-06-05,36,13,0,13
2020-06-06,45,9,0,9
2020-06-07,43,11,0,11
2020-06-08,41,13,0,13
2020-06-09,34,12,0,12
2020-06-10,30,11,0,11
2020-06-11,37,11,0,11
2020-06-12,43,9,0,9
2020-06-13,42,10,0,10
2020-06-14,44,12,0,12
2020-06-15,43,14,0,14
2020-06-16,45,12,0,12
2020-06-17,39,12,0,12
2020-06-18,35,14,0,14
2020-06-19,42,12,0,12
2020-06-20,44,9,0,9
2020-06-21,45,8,0,8
2020-06-22,56,9,0,9
2020-06-23,53,9,0,9
2020-06-24,54,8,0,8
2020-06-25,51,6,0,6
2020-06-26,51,4,0,4
2020-06-27,53,4,0,4
2020-06-28,53,5,0,5
2020-06-29,92,-13,19,6
2020-06-30,85,-11,14,3
2020-07-01,77,-10,12,2
2020-07-02,88,-11,14,3
2020-07-03,85,-6,14,8
2020-07-04,69,4,2,6
2020-07-05,102,-7,16,9
2020-07-06,104,-6,14,8
2020-07-07,97,2,9,11
2020-07-08,98,2,10,12
2020-07-09,94,-1,12,11
2020-07-10,86,-2,12,10
2020-07-11,85,-5,14,9
2020-07-12,55,9,0,9
2020-07-13,60,10,0,10
2020-07-14,80,-3,14,11
2020-07-15,80,3,9,12
2020-07-16,78,3,10,13
2020-07-17,73,4,10,14
2020-07-18,69,12,0,12
2020-07-19,87,5,9,14
2020-07-20,92,1,9,10
2020-07-21,88,9,6,15
2020-07-22,81,6,8,14
2020-07-23,89,5,7,12
2020-07-24,84,5,9,14
2020-07-25,86,2,9,11
2020-07-26,67,12,0,12
2020-07-27,91,4,10,14
2020-07-28,87,7,9,16
2020-07-29,86,9,6,15
2020-07-30,85,8,7,15
2020-07-31,90,6,8,14
2020-08-01,100,6,8,14
2020-08-02,97,7,7,14
2020-08-03,89,5,7,12
2020-08-04,95,7,7,14
2020-08-05,97,8,7,15
2020-08-06,91,9,5,14
2020-08-07,95,8,5,13
2020-08-08,83,10,4,14
2020-08-09,89,8,4,12
2020-08-10,86,13,4,17
2020-08-11,87,15,3,18
2020-08-12,81,17,3,20
2020-08-13,73,16,3,19
2020-08-14,79,12,4,16
2020-08-15,80,12,3,15
2020-08-16,78,9,3,12
2020-08-17,77,11,3,14
2020-08-18,76,15,3,18
2020-08-19,81,13,3,16
2020-08-20,82,15,3,18
2020-08-21,87,11,3,14
2020-08-22,90,9,3,12
2020-08-23,88,10,2,12
2020-08-24,92,9,2,11
2020-08-25,81,10,2,12
2020-08-26,88,9,1,10
2020-08-27,81,16,0,16
2020-08-28,87,11,1,12
2020-08-29,77,15,1,16
2020-08-30,78,16,0,16
2020-08-31,86,13,0,13
2020-09-01,79,13,0,13
2020-09-02,84,15,0,15
2020-09-03,86,16,0,16
2020-09-04,87,14,0,14
2020-09-05,87,12,0,12
2020-09-06,69,-5,21,16
2020-09-07,74,12,0,12
2020-09-08,75,12,0,12
2020-09-09,62,15,0,15
2020-09-10,56,16,0,16
2020-09-11,57,18,0,18
2020-09-12,65,11,2,13
2020-09-13,61,12,2,14
2020-09-14,66,14,2,16
2020-09-15,63,13,0,13
2020-09-16,63,10,0,10
2020-09-17,64,11,2,13
2020-09-18,71,12,2,14
2020-09-19,70,14,2,16
2020-09-20,72,14,2,16
2020-09-21,74,12,0,12
2020-09-22,64,13,0,13
2020-09-23,65,11,1,12
2020-09-24,57,12,1,13
2020-09-25,65,13,1,14
2020-09-26,62,12,1,13
2020-09-27,64,8,2,10
2020-09-28,66,10,2,12
2020-09-29,59,9,2,11
2020-09-30,57,12,0,12
2020-10-01,57,8,1,9
2020-10-02,61,10,1,11
2020-10-03,47,10,1,11
2020-10-04,52,10,0,10
2020-10-05,46,9,0,9
2020-10-06,48,11,0,11
2020-10-07,42,11,0,11
2020-10-08,43,9,1,10
2020-10-09,39,7,1,8
2020-10-10,38,8,1,9
2020-10-11,40,7,1,8
2020-10-12,47,7,1,8
2020-10-13,48,5,1,6
2020-10-14,51,3,3,6
2020-10-15,51,4,3,7
2020-10-16,45,8,1,9
2020-10-17,47,9,2,11
2020-10-18,49,10,1,11
2020-10-19,48,15,1,16
2020-10-20,45,20,0,20
2020-10-21,37,21,0,21
2020-10-22,46,16,2,18
2020-10-23,43,13,2,15
2020-10-24,40,13,0,13
2020-10-25,46,11,1,12
2020-10-26,50,9,2,11
2020-10-27,50,9,2,11
2020-10-28,45,9,1,10
2020-10-29,36,9,1,10
2020-10-30,29,10,0,10
2020-10-31,30,7,0,7
2020-11-01,29,7,0,7
2020-11-02,29,8,0,8
2020-11-03,20,10,0,10
2020-11-04,27,8,1,9
2020-11-05,24,9,0,9
2020-11-06,29,7,1,8
2020-11-07,29,4,1,5
2020-11-08,30,4,1,5
2020-11-09,29,3,2,5
2020-11-10,40,6,0,6
2020-11-11,30,6,0,6
2020-11-12,32,5,0,5
2020-11-13,34,6,0,6
2020-11-14,28,6,0,6
2020-11-15,26,6,0,6
2020-11-16,23,9,0,9
2020-11-17,32,3,8,11
2020-11-18,29,11,0,11
2020-11-19,22,11,0,11
2020-11-20,25,11,0,11
2020-11-21,27,10,0,10
2020-11-22,24,10,0,10
2020-11-23,27,9,0,9
2020-11-24,29,9,0,9
2020-11-25,30,9,0,9
2020-11-26,25,9,0,9
2020-11-27,28,6,0,6
2020-11-28,29,6,0,6
2020-11-29,26,5,0,5
2020-11-30,22,6,0,6
2020-12-01,21,4,0,4
2020-12-02,26,5,0,5
2020-12-03,30,5,0,5
2020-12-04,31,4,0,4
2020-12-05,31,4,0,4
2020-12-06,31,4,0,4
2020-12-07,27,6,0,6
2020-12-08,27,4,0,4
2020-12-09,26,2,0,2
2020-12-10,26,3,0,3
2020-12-11,27,3,0,3
2020-12-12,25,6,0,6
2020-12-13,26,7,0,7
2020-12-14,30,7,0,7
2020-12-15,21,6,0,6
2020-12-16,21,8,0,8
2020-12-17,25,9,0,9
2020-12-18,33,9,0,9
2020-12-19,32,10,0,10
2020-12-20,34,8,0,8
2020-12-21,31,8,0,8
2020-12-22,31,8,0,8
2020-12-23,34,6,0,6
2020-12-24,35,8,0,8
2020-12-25,34,8,0,8
2020-12-26,35,7,0,7
2020-12-27,38,7,0,7
2020-12-28,42,6,0,6
2020-12-29,46,8,0,8
2020-12-30,45,11,0,11
2020-12-31,53,11,0,11
2021-01-01,56,10,0,10
2021-01-02,55,11,0,11
2021-01-03,57,8,1,9
2021-01-04,52,12,1,13
2021-01-05,58,12,1,13
2021-01-06,66,7,1,8
2021-01-07,71,8,1,9
2021-01-08,82,6,2,8
2021-01-09,92,6,3,9
2021-01-10,96,7,4,11
2021-01-11,98,11,6,17
2021-01-12,115,5,9,14
2021-01-13,113,3,11,14
2021-01-14,115,0,14,14
2021-01-15,120,-1,13,12
2021-01-16,114,-1,13,12
2021-01-17,116,-4,16,12
2021-01-18,116,-2,17,15
2021-01-19,122,0,16,16
2021-01-20,118,-1,19,18
2021-01-21,123,-7,23,16
2021-01-22,122,-1,20,19
2021-01-23,115,4,17,21
2021-01-24,120,0,17,17
2021-01-25,127,-3,19,16
2021-01-26,139,-1,16,15
2021-01-27,135,-3,19,16
2021-01-28,135,1,19,20
2021-01-29,135,-4,19,15
2021-01-30,128,-3,17,14
2021-01-31,132,-3,17,14
2021-02-01,123,-2,15,13
2021-02-02,124,4,15,19
2021-02-03,108,19,12,31
2021-02-04,111,16,10,26
2021-02-05,98,25,9,34
2021-02-06,94,27,8,35
2021-02-07,87,25,7,32
2021-02-08,79,30,6,36
2021-02-09,70,21,7,28
2021-02-10,71,24,4,28
2021-02-11,69,20,2,22
