fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,4,0,0,0
2020-04-09,5,0,0,0
2020-04-10,5,0,0,0
2020-04-11,2,1,0,1
2020-04-12,1,2,0,2
2020-04-13,1,1,0,1
2020-04-14,0,1,0,1
2020-04-15,0,1,0,1
2020-04-16,2,1,0,1
2020-04-17,4,1,0,1
2020-04-18,4,0,0,0
2020-04-19,7,0,0,0
2020-04-20,6,1,0,1
2020-04-21,7,1,0,1
2020-04-22,6,2,0,2
2020-04-23,6,2,0,2
2020-04-24,3,2,0,2
2020-04-25,1,0,0,0
2020-04-26,0,0,0,0
2020-04-27,2,-1,1,0
2020-04-28,2,0,0,0
2020-04-29,3,0,0,0
2020-04-30,5,0,0,0
2020-05-01,4,0,0,0
2020-05-02,7,0,0,0
2020-05-03,9,0,0,0
2020-05-04,9,0,0,0
2020-05-05,13,0,0,0
2020-05-06,15,0,0,0
2020-05-07,15,0,0,0
2020-05-08,13,0,0,0
2020-05-09,11,0,0,0
2020-05-10,15,-1,1,0
2020-05-11,16,-1,1,0
2020-05-12,13,-1,1,0
2020-05-13,9,-1,1,0
2020-05-14,8,-1,1,0
2020-05-15,12,0,0,0
2020-05-16,6,2,0,2
2020-05-17,9,0,0,0
2020-05-18,5,0,0,0
2020-05-19,6,0,0,0
2020-05-20,6,0,0,0
2020-05-21,7,0,0,0
2020-05-22,10,0,0,0
2020-05-23,6,0,0,0
2020-05-24,7,0,0,0
2020-05-25,8,0,0,0
2020-05-26,8,0,0,0
2020-05-27,5,0,0,0
2020-05-28,5,0,0,0
2020-05-29,7,0,0,0
2020-05-30,8,0,0,0
2020-05-31,9,0,0,0
2020-06-01,8,1,0,1
2020-06-02,10,1,0,1
2020-06-03,12,1,0,1
2020-06-04,13,1,0,1
2020-06-05,10,1,0,1
2020-06-06,7,1,1,2
2020-06-07,5,1,1,2
2020-06-08,5,1,1,2
2020-06-09,8,1,1,2
2020-06-10,8,1,1,2
2020-06-11,7,3,1,4
2020-06-12,5,4,1,5
2020-06-13,6,3,2,5
2020-06-14,6,2,2,4
2020-06-15,7,2,1,3
2020-06-16,8,2,1,3
2020-06-17,10,1,1,2
2020-06-18,8,2,2,4
2020-06-19,11,1,3,4
2020-06-20,9,1,3,4
2020-06-21,8,2,3,5
2020-06-22,9,3,3,6
2020-06-23,7,2,4,6
2020-06-24,10,1,4,5
2020-06-25,13,3,2,5
2020-06-26,15,4,2,6
2020-06-27,19,3,2,5
2020-06-28,20,3,3,6
2020-06-29,16,3,2,5
2020-06-30,21,4,2,6
2020-07-01,16,5,4,9
2020-07-02,25,3,3,6
2020-07-03,27,2,3,5
2020-07-04,20,2,3,5
2020-07-05,27,4,3,7
2020-07-06,33,3,3,6
2020-07-07,34,-2,4,2
2020-07-08,24,-1,3,2
2020-07-09,27,0,3,3
2020-07-10,33,0,3,3
2020-07-11,31,1,3,4
2020-07-12,30,2,2,4
2020-07-13,35,2,3,5
2020-07-14,34,1,3,4
2020-07-15,28,3,2,5
2020-07-16,27,3,2,5
2020-07-17,26,2,3,5
2020-07-18,29,3,3,6
2020-07-19,23,3,2,5
2020-07-20,25,3,2,5
2020-07-21,26,3,2,5
2020-07-22,29,3,2,5
2020-07-23,29,4,2,6
2020-07-24,26,5,1,6
2020-07-25,31,5,2,7
2020-07-26,23,5,3,8
2020-07-27,18,7,3,10
2020-07-28,14,8,3,11
2020-07-29,18,5,4,9
2020-07-30,28,6,2,8
2020-07-31,28,4,2,6
2020-08-01,29,3,2,5
2020-08-02,27,3,2,5
2020-08-03,30,3,2,5
2020-08-04,37,3,0,3
2020-08-05,27,1,1,2
2020-08-06,27,1,1,2
2020-08-07,27,2,1,3
2020-08-08,20,4,1,5
2020-08-09,12,4,1,5
2020-08-10,13,3,1,4
2020-08-11,14,2,1,3
2020-08-12,9,2,0,2
2020-08-13,9,2,1,3
2020-08-14,8,2,1,3
2020-08-15,9,3,1,4
2020-08-16,9,2,1,3
2020-08-17,10,4,1,5
2020-08-18,10,4,1,5
2020-08-19,9,3,2,5
2020-08-20,13,2,2,4
2020-08-21,11,3,1,4
2020-08-22,10,3,1,4
2020-08-23,13,3,1,4
2020-08-24,15,4,1,5
2020-08-25,17,3,0,3
2020-08-26,18,1,1,2
2020-08-27,15,1,0,1
2020-08-28,14,3,0,3
2020-08-29,12,1,1,2
2020-08-30,17,0,1,1
2020-08-31,15,2,1,3
2020-09-01,14,2,2,4
2020-09-02,12,2,0,2
2020-09-03,10,2,1,3
2020-09-04,11,1,1,2
2020-09-05,9,2,1,3
2020-09-06,11,1,1,2
2020-09-07,11,1,1,2
2020-09-08,8,1,1,2
2020-09-09,5,1,2,3
2020-09-10,2,1,2,3
2020-09-11,5,1,2,3
2020-09-12,10,2,2,4
2020-09-13,7,0,2,2
2020-09-14,5,-1,3,2
2020-09-15,4,1,2,3
2020-09-16,3,1,2,3
2020-09-17,4,1,2,3
2020-09-18,4,1,2,3
2020-09-19,2,3,1,4
2020-09-20,2,3,2,5
2020-09-21,5,3,2,5
2020-09-22,4,2,2,4
2020-09-23,5,2,2,4
2020-09-24,4,2,2,4
2020-09-25,9,3,2,5
2020-09-26,6,2,3,5
2020-09-27,6,3,4,7
2020-09-28,9,3,3,6
2020-09-29,8,4,3,7
2020-09-30,5,3,3,6
2020-10-01,9,3,4,7
2020-10-02,8,3,4,7
2020-10-03,11,4,4,8
2020-10-04,13,5,4,9
2020-10-05,16,4,3,7
2020-10-06,13,1,4,5
2020-10-07,13,2,3,5
2020-10-08,8,2,3,5
2020-10-09,10,0,2,2
2020-10-10,11,7,1,8
2020-10-11,8,9,1,10
2020-10-12,18,3,1,4
2020-10-13,24,3,1,4
2020-10-14,24,6,1,7
2020-10-15,23,3,1,4
2020-10-16,22,3,1,4
2020-10-17,23,7,1,8
2020-10-18,25,8,1,9
2020-10-19,29,6,2,8
2020-10-20,41,6,3,9
2020-10-21,36,5,4,9
2020-10-22,38,5,5,10
2020-10-23,39,7,5,12
2020-10-24,48,9,5,14
2020-10-25,42,8,5,13
2020-10-26,39,11,4,15
2020-10-27,52,11,4,15
2020-10-28,57,9,4,13
2020-10-29,61,10,4,14
2020-10-30,61,13,3,16
2020-10-31,64,14,4,18
2020-11-01,69,13,4,17
2020-11-02,71,15,3,18
2020-11-03,79,12,3,15
2020-11-04,73,11,3,14
2020-11-05,85,10,4,14
2020-11-06,80,11,5,16
2020-11-07,82,9,5,14
2020-11-08,87,10,5,15
2020-11-09,89,12,5,17
2020-11-10,79,12,4,16
2020-11-11,75,12,3,15
2020-11-12,82,10,3,13
2020-11-13,71,8,5,13
2020-11-14,78,9,4,13
2020-11-15,80,9,5,14
2020-11-16,75,6,5,11
2020-11-17,69,-4,18,14
2020-11-18,75,9,6,15
2020-11-19,75,3,7,10
2020-11-20,64,4,5,9
2020-11-21,59,2,6,8
2020-11-22,58,3,5,8
2020-11-23,50,3,5,8
2020-11-24,56,3,4,7
2020-11-25,51,4,4,8
2020-11-26,54,1,4,5
2020-11-27,50,3,5,8
2020-11-28,51,3,5,8
2020-11-29,44,2,5,7
2020-11-30,48,1,5,6
2020-12-01,48,2,5,7
2020-12-02,39,3,5,8
2020-12-03,39,0,5,5
2020-12-04,42,0,5,5
2020-12-05,34,1,5,6
2020-12-06,32,2,5,7
2020-12-07,38,3,5,8
2020-12-08,37,3,5,8
2020-12-09,37,2,5,7
2020-12-10,27,7,5,12
2020-12-11,25,7,5,12
2020-12-12,23,7,5,12
2020-12-13,22,6,5,11
2020-12-14,20,8,4,12
2020-12-15,20,6,5,11
2020-12-16,22,6,4,10
2020-12-17,24,1,5,6
2020-12-18,23,1,4,5
2020-12-19,23,4,4,8
2020-12-20,19,2,5,7
2020-12-21,22,3,5,8
2020-12-22,18,3,4,7
2020-12-23,13,3,2,5
2020-12-24,17,4,2,6
2020-12-25,15,3,0,3
2020-12-26,15,3,0,3
2020-12-27,16,4,2,6
2020-12-28,22,5,2,7
2020-12-29,19,6,2,8
2020-12-30,22,3,3,6
2020-12-31,17,3,0,3
2021-01-01,15,2,0,2
2021-01-02,24,2,0,2
2021-01-03,25,1,0,1
2021-01-04,28,0,0,0
2021-01-05,29,0,0,0
2021-01-06,26,0,0,0
2021-01-07,22,2,0,2
2021-01-08,14,4,0,4
2021-01-09,12,5,0,5
2021-01-10,14,5,0,5
2021-01-11,19,5,0,5
2021-01-12,18,3,0,3
2021-01-13,20,5,0,5
2021-01-14,23,5,0,5
2021-01-15,26,3,0,3
2021-01-16,25,4,0,4
2021-01-17,25,4,0,4
2021-01-18,25,1,3,4
2021-01-19,24,5,0,5
2021-01-20,23,4,0,4
2021-01-21,15,4,0,4
2021-01-22,24,4,0,4
2021-01-23,24,4,0,4
2021-01-24,21,4,0,4
2021-01-25,22,6,0,6
2021-01-26,29,5,0,5
2021-01-27,31,6,0,6
2021-01-28,30,6,0,6
2021-01-29,25,7,0,7
2021-01-30,30,5,0,5
2021-01-31,31,6,0,6
2021-02-01,31,4,0,4
2021-02-02,27,3,0,3
2021-02-03,24,3,0,3
2021-02-04,27,4,0,4
2021-02-05,25,5,0,5
2021-02-06,22,8,0,8
2021-02-07,22,6,0,6
2021-02-08,26,7,0,7
2021-02-09,34,5,0,5
2021-02-10,31,6,0,6
2021-02-11,25,9,0,9
2021-02-12,23,4,0,4
