fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,2,1,0,1
2020-04-09,2,0,0,0
2020-04-10,2,0,0,0
2020-04-11,2,1,0,1
2020-04-12,0,1,0,1
2020-04-13,0,2,0,2
2020-04-14,1,1,0,1
2020-04-15,1,1,0,1
2020-04-16,1,1,1,2
2020-04-17,1,2,0,2
2020-04-18,2,0,2,2
2020-04-19,2,2,0,2
2020-04-20,2,2,0,2
2020-04-21,2,2,0,2
2020-04-22,1,2,0,2
2020-04-23,0,0,2,2
2020-04-24,3,2,0,2
2020-04-25,1,1,2,3
2020-04-26,0,3,0,3
2020-04-27,1,3,0,3
2020-04-28,0,4,0,4
2020-04-29,3,4,0,4
2020-04-30,3,4,0,4
2020-05-01,2,4,0,4
2020-05-02,9,-2,7,5
2020-05-03,9,-2,7,5
2020-05-04,4,5,0,5
2020-05-05,5,4,0,4
2020-05-06,1,5,0,5
2020-05-07,6,0,9,9
2020-05-08,4,7,0,7
2020-05-09,10,1,9,10
2020-05-10,4,7,0,7
2020-05-11,10,0,8,8
2020-05-12,3,6,0,6
2020-05-13,10,2,7,9
2020-05-14,9,4,7,11
2020-05-15,20,2,12,14
2020-05-16,6,9,0,9
2020-05-17,4,11,0,11
2020-05-18,10,14,0,14
2020-05-19,16,12,0,12
2020-05-20,27,13,0,13
2020-05-21,43,16,0,16
2020-05-22,49,21,0,21
2020-05-23,49,25,0,25
2020-05-24,35,16,19,35
2020-05-25,62,15,19,34
2020-05-26,54,15,20,35
2020-05-27,60,16,22,38
2020-05-28,65,20,21,41
2020-05-29,88,12,24,36
2020-05-30,59,14,22,36
2020-05-31,49,13,21,34
2020-06-01,63,36,0,36
2020-06-02,96,33,19,52
2020-06-03,94,33,21,54
2020-06-04,104,33,18,51
2020-06-05,93,27,18,45
2020-06-06,109,32,18,50
2020-06-07,96,15,15,30
2020-06-08,67,38,8,46
2020-06-09,108,34,11,45
2020-06-10,110,32,13,45
2020-06-11,118,30,14,44
2020-06-12,119,32,14,46
2020-06-13,66,35,15,50
2020-06-14,57,35,14,49
2020-06-15,73,36,12,48
2020-06-16,113,32,14,46
2020-06-17,63,32,14,46
2020-06-18,83,31,15,46
2020-06-19,68,27,16,43
2020-06-20,78,23,22,45
2020-06-21,78,24,19,43
2020-06-22,79,22,18,40
2020-06-23,74,27,19,46
2020-06-24,74,16,19,35
2020-06-25,68,26,20,46
2020-06-26,65,29,18,47
2020-06-27,68,25,18,43
2020-06-28,61,32,19,51
2020-06-29,67,35,16,51
2020-06-30,67,32,19,51
2020-07-01,68,30,18,48
2020-07-02,63,32,20,52
2020-07-03,58,33,17,50
2020-07-04,77,30,18,48
2020-07-05,68,32,18,50
2020-07-06,54,27,20,47
2020-07-07,53,28,19,47
2020-07-08,47,31,17,48
2020-07-09,47,32,16,48
2020-07-10,40,27,16,43
2020-07-11,29,28,15,43
2020-07-12,25,27,14,41
2020-07-13,30,21,15,36
2020-07-14,30,21,14,35
2020-07-15,28,21,10,31
2020-07-16,31,20,9,29
2020-07-17,28,18,10,28
2020-07-18,28,16,10,26
2020-07-19,28,16,9,25
2020-07-20,27,15,8,23
2020-07-21,27,14,9,23
2020-07-22,21,17,9,26
2020-07-23,24,15,9,24
2020-07-24,19,16,10,26
2020-07-25,21,16,10,26
2020-07-26,18,15,9,24
2020-07-27,22,15,10,25
2020-07-28,29,15,5,20
2020-07-29,27,13,5,18
2020-07-30,22,13,5,18
2020-07-31,21,15,6,21
2020-08-01,17,14,6,20
2020-08-02,13,14,6,20
2020-08-03,18,13,6,19
2020-08-04,17,11,6,17
2020-08-05,17,10,5,15
2020-08-06,14,9,4,13
2020-08-07,12,9,3,12
2020-08-08,12,7,3,10
2020-08-09,11,8,3,11
2020-08-10,12,7,3,10
2020-08-11,12,6,3,9
2020-08-12,12,6,3,9
2020-08-13,12,5,3,8
2020-08-14,10,4,3,7
2020-08-15,9,4,2,6
2020-08-16,11,3,3,6
2020-08-17,12,3,3,6
2020-08-18,5,4,3,7
2020-08-19,4,5,3,8
2020-08-20,3,5,2,7
2020-08-21,3,5,2,7
2020-08-22,4,5,2,7
2020-08-23,5,5,2,7
2020-08-24,6,5,2,7
2020-08-25,8,4,2,6
2020-08-26,5,3,2,5
2020-08-27,3,3,2,5
2020-08-28,5,5,2,7
2020-08-29,5,5,2,7
2020-08-30,4,5,2,7
2020-08-31,5,5,2,7
2020-09-01,7,3,2,5
2020-09-02,6,3,1,4
2020-09-03,6,3,1,4
2020-09-04,6,2,1,3
2020-09-05,4,2,1,3
2020-09-06,3,1,1,2
2020-09-07,1,2,0,2
2020-09-08,5,1,1,2
2020-09-09,7,2,1,3
2020-09-10,6,3,1,4
2020-09-11,6,3,0,3
2020-09-12,6,3,0,3
2020-09-13,4,3,0,3
2020-09-14,4,4,0,4
2020-09-15,4,3,1,4
2020-09-16,4,3,0,3
2020-09-17,5,3,0,3
2020-09-18,3,3,0,3
2020-09-19,3,2,1,3
2020-09-20,2,2,1,3
2020-09-21,3,1,1,2
2020-09-22,3,1,1,2
2020-09-23,3,1,1,2
2020-09-24,5,1,1,2
2020-09-25,7,1,1,2
2020-09-26,7,1,1,2
2020-09-27,2,1,1,2
2020-09-28,7,1,1,2
2020-09-29,7,1,1,2
2020-09-30,7,1,1,2
2020-10-01,6,2,1,3
2020-10-02,5,3,0,3
2020-10-03,5,3,0,3
2020-10-04,5,3,0,3
2020-10-05,5,2,0,2
2020-10-06,3,1,0,1
2020-10-07,4,0,1,1
2020-10-08,1,2,0,2
2020-10-09,3,1,1,2
2020-10-10,1,2,1,3
2020-10-11,4,1,1,2
2020-10-12,5,1,1,2
2020-10-13,7,1,1,2
2020-10-14,7,1,1,2
2020-10-15,7,1,1,2
2020-10-16,7,1,1,2
2020-10-17,4,2,0,2
2020-10-18,4,2,0,2
2020-10-19,1,2,0,2
2020-10-20,1,3,0,3
2020-10-21,1,3,0,3
2020-10-22,1,2,0,2
2020-10-23,2,1,0,1
2020-10-24,2,1,0,1
2020-10-25,2,1,0,1
2020-10-26,3,1,0,1
2020-10-27,5,1,0,1
2020-10-28,5,0,0,0
2020-10-29,4,1,0,1
2020-10-30,4,1,0,1
2020-10-31,4,1,0,1
2020-11-01,3,1,0,1
2020-11-02,2,1,0,1
2020-11-03,2,1,0,1
2020-11-04,3,1,0,1
2020-11-05,4,1,0,1
2020-11-06,4,1,0,1
2020-11-07,3,1,0,1
2020-11-08,6,0,1,1
2020-11-09,4,0,1,1
2020-11-10,3,0,1,1
2020-11-11,5,0,1,1
2020-11-12,4,0,1,1
2020-11-13,3,-1,1,0
2020-11-14,3,-1,1,0
2020-11-15,1,-1,1,0
2020-11-16,1,-1,1,0
2020-11-17,3,-1,1,0
2020-11-18,2,-1,1,0
2020-11-19,2,-1,1,0
2020-11-20,1,0,0,0
2020-11-21,1,0,0,0
2020-11-22,1,0,0,0
2020-11-23,0,0,0,0
2020-11-24,1,0,0,0
2020-11-25,1,0,0,0
2020-11-26,1,0,0,0
2020-11-27,0,0,0,0
2020-11-28,0,0,0,0
2020-11-29,0,0,0,0
2020-11-30,0,0,0,0
2020-12-01,0,0,0,0
2020-12-02,0,0,0,0
2020-12-03,1,0,0,0
2020-12-04,1,0,0,0
2020-12-05,1,0,0,0
2020-12-06,1,0,0,0
2020-12-07,3,0,0,0
2020-12-08,3,0,0,0
2020-12-09,4,0,0,0
2020-12-10,4,0,0,0
2020-12-11,3,0,0,0
2020-12-12,3,0,0,0
2020-12-13,3,0,0,0
2020-12-14,5,0,0,0
2020-12-15,6,0,0,0
2020-12-16,6,0,0,0
2020-12-17,6,0,0,0
2020-12-18,4,0,0,0
2020-12-19,4,0,0,0
2020-12-20,4,0,0,0
2020-12-21,1,0,0,0
2020-12-22,1,0,0,0
2020-12-23,1,0,0,0
2020-12-24,1,0,0,0
2020-12-25,1,0,0,0
2020-12-26,1,0,0,0
2020-12-27,1,0,0,0
2020-12-28,2,0,0,0
2020-12-29,4,0,0,0
2020-12-30,3,0,0,0
2020-12-31,3,0,0,0
2021-01-01,3,0,0,0
2021-01-02,3,0,0,0
2021-01-03,3,0,0,0
2021-01-04,6,4,0,4
2021-01-05,6,4,0,4
2021-01-06,7,5,0,5
2021-01-07,8,4,0,4
2021-01-08,8,5,0,5
2021-01-09,8,5,0,5
2021-01-10,8,5,0,5
2021-01-11,7,4,0,4
2021-01-12,8,4,0,4
2021-01-13,9,4,0,4
2021-01-14,12,2,0,2
2021-01-15,9,3,0,3
2021-01-16,8,3,0,3
2021-01-17,10,4,0,4
2021-01-18,11,6,0,6
2021-01-19,12,8,0,8
2021-01-20,12,8,0,8
2021-01-21,15,8,0,8
2021-01-22,17,7,0,7
2021-01-23,22,7,0,7
2021-01-24,18,7,0,7
2021-01-25,14,7,0,7
2021-01-26,14,7,0,7
2021-01-27,16,7,0,7
2021-01-28,12,7,0,7
2021-01-29,10,9,0,9
2021-01-30,10,9,0,9
2021-01-31,10,9,0,9
2021-02-01,10,9,0,9
2021-02-02,6,4,0,4
2021-02-03,9,5,0,5
2021-02-04,15,5,0,5
2021-02-05,16,4,0,4
2021-02-06,16,4,0,4
2021-02-07,16,4,0,4
2021-02-08,14,4,0,4
2021-02-09,15,2,0,2
2021-02-10,15,2,0,2
2021-02-11,10,5,0,5
2021-02-12,9,5,0,5
