fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,0,1,0,1
2020-04-09,0,1,0,1
2020-04-10,0,1,0,1
2020-04-11,2,0,1,1
2020-04-12,2,0,1,1
2020-04-13,2,1,0,1
2020-04-14,1,2,0,2
2020-04-15,2,2,0,2
2020-04-16,4,1,0,1
2020-04-17,2,2,0,2
2020-04-18,4,2,0,2
2020-04-19,4,2,0,2
2020-04-20,3,1,0,1
2020-04-21,5,0,0,0
2020-04-22,5,0,0,0
2020-04-23,5,0,0,0
2020-04-24,5,0,0,0
2020-04-25,6,0,0,0
2020-04-26,7,0,0,0
2020-04-27,6,0,0,0
2020-04-28,10,0,5,5
2020-04-29,15,0,5,5
2020-04-30,16,0,5,5
2020-05-01,12,0,4,4
2020-05-02,14,0,3,3
2020-05-03,15,0,1,1
2020-05-04,22,0,0,0
2020-05-05,23,0,0,0
2020-05-06,17,0,1,1
2020-05-07,23,0,1,1
2020-05-08,18,1,3,4
2020-05-09,15,0,3,3
2020-05-10,12,0,3,3
2020-05-11,10,0,3,3
2020-05-12,11,0,3,3
2020-05-13,15,0,4,4
2020-05-14,17,-1,4,3
2020-05-15,17,0,3,3
2020-05-16,13,0,4,4
2020-05-17,15,0,4,4
2020-05-18,12,0,5,5
2020-05-19,12,2,3,5
2020-05-20,7,1,2,3
2020-05-21,6,1,2,3
2020-05-22,11,1,3,4
2020-05-23,11,2,3,5
2020-05-24,15,0,5,5
2020-05-25,19,0,5,5
2020-05-26,16,1,6,7
2020-05-27,31,2,5,7
2020-05-28,31,0,5,5
2020-05-29,30,0,6,6
2020-05-30,16,-1,5,4
2020-05-31,26,0,4,4
2020-06-01,23,3,5,8
2020-06-02,15,2,5,7
2020-06-03,11,4,6,10
2020-06-04,19,4,8,12
2020-06-05,23,4,8,12
2020-06-06,14,3,8,11
2020-06-07,23,2,11,13
2020-06-08,18,3,11,14
2020-06-09,27,0,9,9
2020-06-10,21,4,10,14
2020-06-11,28,2,9,11
2020-06-12,23,3,8,11
2020-06-13,25,2,8,10
2020-06-14,32,1,9,10
2020-06-15,30,3,8,11
2020-06-16,33,2,8,10
2020-06-17,32,2,9,11
2020-06-18,28,3,10,13
2020-06-19,33,5,10,15
2020-06-20,34,4,10,14
2020-06-21,32,6,8,14
2020-06-22,30,5,9,14
2020-06-23,36,7,10,17
2020-06-24,40,2,10,12
2020-06-25,40,9,7,16
2020-06-26,49,10,7,17
2020-06-27,50,9,7,16
2020-06-28,53,9,4,13
2020-06-29,46,11,5,16
2020-06-30,52,10,7,17
2020-07-01,51,6,8,14
2020-07-02,53,5,9,14
2020-07-03,66,4,8,12
2020-07-04,60,4,8,12
2020-07-05,57,4,11,15
2020-07-06,47,9,15,24
2020-07-07,42,9,14,23
2020-07-08,38,6,15,21
2020-07-09,46,9,16,25
2020-07-10,37,10,18,28
2020-07-11,45,10,20,30
2020-07-12,54,9,20,29
2020-07-13,59,6,17,23
2020-07-14,55,13,18,31
2020-07-15,65,10,16,26
2020-07-16,65,14,13,27
2020-07-17,46,16,16,32
2020-07-18,60,13,17,30
2020-07-19,76,16,17,33
2020-07-20,81,20,16,36
2020-07-21,71,18,19,37
2020-07-22,74,21,18,39
2020-07-23,76,19,18,37
2020-07-24,79,20,22,42
2020-07-25,82,22,20,42
2020-07-26,79,20,21,41
2020-07-27,88,18,21,39
2020-07-28,91,22,26,48
2020-07-29,93,19,29,48
2020-07-30,90,23,33,56
2020-07-31,101,28,31,59
2020-08-01,106,27,38,65
2020-08-02,99,25,35,60
2020-08-03,110,28,36,64
2020-08-04,109,30,34,64
2020-08-05,108,27,37,64
2020-08-06,99,29,38,67
2020-08-07,93,29,31,60
2020-08-08,89,30,22,52
2020-08-09,85,27,19,46
2020-08-10,84,25,25,50
2020-08-11,86,26,29,55
2020-08-12,88,27,27,54
2020-08-13,83,26,29,55
2020-08-14,80,22,28,50
2020-08-15,83,23,29,52
2020-08-16,80,29,28,57
2020-08-17,108,25,29,54
2020-08-18,114,23,30,53
2020-08-19,108,25,29,54
2020-08-20,114,20,27,47
2020-08-21,102,26,28,54
2020-08-22,101,25,28,53
2020-08-23,95,23,29,52
2020-08-24,101,16,33,49
2020-08-25,117,21,28,49
2020-08-26,112,24,28,52
2020-08-27,107,22,26,48
2020-08-28,106,23,22,45
2020-08-29,108,24,24,48
2020-08-30,99,22,25,47
2020-08-31,116,20,28,48
2020-09-01,97,18,27,45
2020-09-02,103,22,23,45
2020-09-03,90,21,24,45
2020-09-04,88,21,28,49
2020-09-05,84,23,27,50
2020-09-06,87,20,26,46
2020-09-07,85,28,22,50
2020-09-08,92,19,22,41
2020-09-09,75,23,22,45
2020-09-10,73,17,22,39
2020-09-11,72,22,23,45
2020-09-12,78,27,19,46
2020-09-13,85,21,22,43
2020-09-14,76,14,23,37
2020-09-15,73,22,23,45
2020-09-16,67,21,21,42
2020-09-17,62,25,19,44
2020-09-18,61,22,17,39
2020-09-19,61,23,20,43
2020-09-20,59,24,18,42
2020-09-21,58,22,17,39
2020-09-22,63,24,17,41
2020-09-23,56,21,17,38
2020-09-24,48,24,17,41
2020-09-25,45,22,18,40
2020-09-26,47,22,18,40
2020-09-27,47,23,16,39
2020-09-28,50,21,16,37
2020-09-29,47,22,15,37
2020-09-30,49,23,11,34
2020-10-01,44,18,16,34
2020-10-02,43,23,14,37
2020-10-03,48,16,14,30
2020-10-04,50,13,13,26
2020-10-05,44,22,10,32
2020-10-06,28,25,10,35
2020-10-07,42,25,9,34
2020-10-08,35,25,9,34
2020-10-09,37,25,11,36
2020-10-10,41,22,11,33
2020-10-11,51,23,11,34
2020-10-12,65,27,14,41
2020-10-13,71,25,13,38
2020-10-14,74,25,15,40
2020-10-15,72,23,14,37
2020-10-16,74,25,13,38
2020-10-17,67,25,11,36
2020-10-18,70,26,14,40
2020-10-19,77,27,17,44
2020-10-20,82,29,17,46
2020-10-21,91,29,17,46
2020-10-22,89,29,18,47
2020-10-23,91,22,17,39
2020-10-24,90,28,19,47
2020-10-25,73,33,23,56
2020-10-26,90,31,25,56
2020-10-27,97,31,24,55
2020-10-28,95,32,25,57
2020-10-29,98,36,25,61
2020-10-30,89,34,25,59
2020-10-31,92,34,21,55
2020-11-01,94,32,14,46
2020-11-02,95,31,25,56
2020-11-03,103,26,26,52
2020-11-04,88,29,29,58
2020-11-05,68,28,32,60
2020-11-06,78,35,31,66
2020-11-07,91,29,29,58
2020-11-08,92,32,29,61
2020-11-09,103,29,27,56
2020-11-10,101,29,31,60
2020-11-11,100,28,29,57
2020-11-12,110,25,26,51
2020-11-13,117,23,25,48
2020-11-14,114,24,25,49
2020-11-15,105,30,25,55
2020-11-16,118,23,27,50
2020-11-17,114,23,29,52
2020-11-18,104,25,27,52
2020-11-19,112,27,24,51
2020-11-20,114,35,24,59
2020-11-21,143,32,20,52
2020-11-22,116,39,22,61
2020-11-23,124,34,21,55
2020-11-24,134,31,22,53
2020-11-25,129,31,24,55
2020-11-26,123,28,27,55
2020-11-27,124,26,29,55
2020-11-28,115,22,29,51
2020-11-29,101,30,24,54
2020-11-30,106,26,31,57
2020-12-01,105,34,29,63
2020-12-02,112,31,28,59
2020-12-03,107,36,29,65
2020-12-04,115,29,29,58
2020-12-05,115,29,31,60
2020-12-06,109,28,29,57
2020-12-07,103,29,32,61
2020-12-08,91,30,34,64
2020-12-09,96,28,32,60
2020-12-10,97,30,33,63
2020-12-11,95,30,31,61
2020-12-12,102,30,30,60
2020-12-13,94,25,31,56
2020-12-14,124,22,32,54
2020-12-15,99,22,32,54
2020-12-16,88,29,32,61
2020-12-17,99,29,37,66
2020-12-18,84,26,36,62
2020-12-19,86,27,33,60
2020-12-20,80,28,29,57
2020-12-21,69,27,35,62
2020-12-22,70,25,37,62
2020-12-23,73,23,37,60
2020-12-24,71,24,39,63
2020-12-25,68,22,35,57
2020-12-26,61,24,31,55
2020-12-27,68,26,32,58
2020-12-28,69,27,31,58
2020-12-29,81,27,27,54
2020-12-30,69,29,25,54
2020-12-31,69,35,25,60
2021-01-01,76,28,23,51
2021-01-02,75,29,24,53
2021-01-03,65,30,22,52
2021-01-04,72,28,21,49
2021-01-05,92,17,19,36
2021-01-06,81,26,16,42
2021-01-07,81,29,14,43
2021-01-08,88,25,14,39
2021-01-09,86,26,14,40
2021-01-10,85,26,13,39
2021-01-11,90,30,12,42
2021-01-12,90,29,12,41
2021-01-13,82,30,15,45
2021-01-14,81,34,14,48
2021-01-15,80,42,15,57
2021-01-16,74,46,14,60
2021-01-17,89,32,15,47
2021-01-18,92,24,13,37
2021-01-19,67,36,19,55
2021-01-20,75,34,20,54
2021-01-21,92,35,21,56
2021-01-22,82,34,21,55
2021-01-23,85,35,20,55
2021-01-24,77,40,24,64
2021-01-25,73,31,25,56
2021-01-26,92,33,25,58
2021-01-27,85,32,27,59
2021-01-28,91,25,26,51
2021-01-29,89,25,26,51
2021-01-30,99,30,26,56
2021-01-31,78,36,26,62
2021-02-01,82,34,27,61
2021-02-02,82,36,25,61
2021-02-03,87,31,23,54
2021-02-04,80,29,23,52
2021-02-05,78,25,22,47
2021-02-06,73,26,20,46
2021-02-07,64,32,17,49
2021-02-08,60,37,16,53
2021-02-09,68,35,16,51
2021-02-10,78,33,15,48
2021-02-11,60,32,16,48
2021-02-12,57,31,16,47
