fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,1,0,0,0
2020-04-02,1,-1,1,0
2020-04-03,2,0,0,0
2020-04-04,2,1,0,1
2020-04-05,3,1,0,1
2020-04-06,1,1,0,1
2020-04-07,2,1,0,1
2020-04-08,6,0,3,3
2020-04-09,5,-1,4,3
2020-04-10,4,1,3,4
2020-04-11,6,1,3,4
2020-04-12,55,1,3,4
2020-04-13,56,1,3,4
2020-04-14,6,4,1,5
2020-04-15,13,-1,3,2
2020-04-16,9,1,4,5
2020-04-17,4,3,5,8
2020-04-18,7,3,3,6
2020-04-19,8,3,2,5
2020-04-20,9,3,3,6
2020-04-21,12,0,4,4
2020-04-22,14,0,5,5
2020-04-23,10,-1,7,6
2020-04-24,10,2,8,10
2020-04-25,15,3,9,12
2020-04-26,20,5,9,14
2020-04-27,11,4,3,7
2020-04-28,19,8,12,20
2020-04-29,13,9,14,23
2020-04-30,18,8,16,24
2020-05-01,26,6,17,23
2020-05-02,12,11,15,26
2020-05-03,19,8,17,25
2020-05-04,17,10,18,28
2020-05-05,18,11,18,29
2020-05-06,20,11,17,28
2020-05-07,25,7,20,27
2020-05-08,19,16,17,33
2020-05-09,18,15,15,30
2020-05-10,25,12,16,28
2020-05-11,31,12,19,31
2020-05-12,33,13,22,35
2020-05-13,40,18,22,40
2020-05-14,43,19,22,41
2020-05-15,62,19,24,43
2020-05-16,67,12,26,38
2020-05-17,51,6,11,17
2020-05-18,61,13,27,40
2020-05-19,66,17,26,43
2020-05-20,90,10,21,31
2020-05-21,90,12,19,31
2020-05-22,100,11,21,32
2020-05-23,95,20,19,39
2020-05-24,97,19,19,38
2020-05-25,100,22,16,38
2020-05-26,93,20,18,38
2020-05-27,88,8,29,37
2020-05-28,95,18,22,40
2020-05-29,91,15,20,35
2020-05-30,87,21,16,37
2020-05-31,90,21,16,37
2020-06-01,79,19,18,37
2020-06-02,84,21,16,37
2020-06-03,117,20,21,41
2020-06-04,136,20,19,39
2020-06-05,136,14,19,33
2020-06-06,110,21,18,39
2020-06-07,131,22,20,42
2020-06-08,135,27,18,45
2020-06-09,130,33,15,48
2020-06-10,122,36,16,52
2020-06-11,110,41,16,57
2020-06-12,103,37,19,56
2020-06-13,106,37,19,56
2020-06-14,105,35,21,56
2020-06-15,113,41,17,58
2020-06-16,109,40,20,60
2020-06-17,114,40,17,57
2020-06-18,106,39,18,57
2020-06-19,111,18,37,55
2020-06-20,112,18,39,57
2020-06-21,106,21,38,59
2020-06-22,108,23,37,60
2020-06-23,107,22,37,59
2020-06-24,101,22,36,58
2020-06-25,107,22,31,53
2020-06-26,93,25,30,55
2020-06-27,93,28,29,57
2020-06-28,81,41,16,57
2020-06-29,93,29,30,59
2020-06-30,81,22,24,46
2020-07-01,84,32,34,66
2020-07-02,86,28,34,62
2020-07-03,69,39,25,64
2020-07-04,58,38,24,62
2020-07-05,64,36,24,60
2020-07-06,67,34,22,56
2020-07-07,81,25,24,49
2020-07-08,88,24,24,48
2020-07-09,85,22,25,47
2020-07-10,74,31,23,54
2020-07-11,83,30,25,55
2020-07-12,83,29,25,54
2020-07-13,74,32,25,57
2020-07-14,69,29,23,52
2020-07-15,77,24,29,53
2020-07-16,83,24,28,52
2020-07-17,77,17,31,48
2020-07-18,87,16,33,49
2020-07-19,64,17,29,46
2020-07-20,92,20,28,48
2020-07-21,96,20,28,48
2020-07-22,90,22,28,50
2020-07-23,96,14,26,40
2020-07-24,76,26,20,46
2020-07-25,84,23,27,50
2020-07-26,93,19,28,47
2020-07-27,87,16,29,45
2020-07-28,89,14,32,46
2020-07-29,87,12,27,39
2020-07-30,90,20,33,53
2020-07-31,92,14,31,45
2020-08-01,100,17,32,49
2020-08-02,109,17,29,46
2020-08-03,83,11,31,42
2020-08-04,98,17,30,47
2020-08-05,89,19,27,46
2020-08-06,85,18,26,44
